Pop_Condition,Sample_Condition,NFac,SampleSize,NMissing,Pop12,Full12,SFA12,SFB12,SFC12,MI12
P1,S1,2,100,1,0,-0.0348041740417992,-0.035777545300609,-0.23855765143246,-0.0285845798938604,-0.0364200899996685
P1,S2,2,200,1,0,-0.123015031380908,-0.110555611413759,-0.090458096636949,-0.12924762124977,-0.131780053628073
P1,S3,2,300,1,0,0.0218747506561281,-0.00988402784877554,-0.0192598370873515,0.0219884769679764,0.0318845317502368
P1,S4,2,400,1,0,-0.0280404494259449,-0.0102960207218592,-0.142073134275015,-0.0182847734088313,-0.0178579435725858
P1,S5,2,500,1,0,0.0252233225227487,0.0208486998918885,0.0505311126522464,0.0343430596818314,0.0341420396321297
P1,S6,2,600,1,0,-0.0328518734180189,-0.0322977605927338,0.00201061809795968,-0.0300974269854955,-0.0417066672884967
P1,S7,2,700,1,0,-0.00601431646122108,-2.65823193803002e-05,0.0216923718990696,-0.00583594223966114,0.000336769332575275
P1,S8,2,800,1,0,-0.0014876217620037,-0.0016896759856098,0.0322552064838942,-0.00315272307182604,0.00431999139336175
P1,S9,2,900,1,0,0.0682773866399317,0.0571365245645978,0.0205479074573896,0.0606838887658167,0.0647491761082842
P1,S10,2,1000,1,0,-0.0285939567417462,-0.0280260454293182,-0.055562652724407,-0.0175772396356681,-0.031601160461664
P1,S11,2,100,2,0,0.117815003086952,0.187211424060432,-0.0246898175326004,0.108917507927863,0.0848861600086409
P1,S12,2,200,2,0,0.0636528867757684,0.0600543799661438,-0.0451178415538715,0.0959127190538431,0.0452247540851536
P1,S13,2,300,2,0,0.00261991238893264,0.0114645568515247,-0.0619038109617809,-0.00367805388040842,0.0141885454517656
P1,S14,2,400,2,0,0.0459517839869704,0.0588037778271,0.125130691972956,0.0426037545009152,0.0271941900108953
P1,S15,2,500,2,0,-0.0358269380267168,-0.0263160679970351,-0.0610707556225683,-0.0225762714843243,-0.0559656716049602
P1,S16,2,600,2,0,-0.0846508023181433,-0.0651946912699271,-0.051737248752125,-0.0619785835988356,-0.0670126526781957
P1,S17,2,700,2,0,0.00536771721205493,0.0265271502003726,0.0562592822174276,0.00858646234595867,0.0396853266728105
P1,S18,2,800,2,0,-0.00776756151295544,-0.0021211862565683,0.0554930767865725,-0.00970029813809963,0.00673712758188229
P1,S19,2,900,2,0,-0.012713063012997,-0.0132241232012875,-0.035605244006322,-0.0253330797125408,-0.027373546182971
P1,S20,2,1000,2,0,0.016395281327664,0.0142830818392569,0.0574579695681758,0.014290098938052,0.0222865469385933
P1,S21,2,100,3,0,-0.126447065424022,-0.171446904155766,-0.0136380580177944,-0.0588805988836569,-0.0619437202344734
P1,S22,2,200,3,0,0.0413298160445766,0.0373022079649657,0.128759269966501,0.00570863092083571,0.0516511365334781
P1,S23,2,300,3,0,-0.0280780460965951,-0.00598252728842338,-0.0613826181443068,-0.0321478961445081,-0.0426847765434836
P1,S24,2,400,3,0,-0.0108956091256825,0.0234552880589429,0.0447266757010662,0.0134608273477674,-0.022346783013254
P1,S25,2,500,3,0,-0.046324396048711,-0.0481940092519405,-0.0519434912995938,-0.0500368511517769,-0.0567213622504874
