Pop_Condition,Sample_Condition,NFac,SampleSize,NMissing,Pop12,Full12,SFA12,SFB12,SFC12,MI12
P1,S1,2,100,1,0,-0.158072064646993,-0.162295896847866,-0.239119780985519,-0.127691160733605,-0.165941444318434
P1,S2,2,200,1,0,-0.00102260498243382,0.0223538981446911,-0.0219984564641719,-0.00133303117549255,-0.026701522952315
P1,S3,2,300,1,0,-0.0706732835821127,-0.0643903681746267,-0.055229317936715,-0.077634305968845,-0.0917073377091315
P1,S4,2,400,1,0,-0.0603830584772289,-0.0628215358621681,-0.0519856799527329,-0.0574824608569128,-0.0579604445390679
P1,S5,2,500,1,0,0.0621980049394887,0.075811265543545,0.10790698667816,0.0704641919609505,0.0816017783858427
P1,S6,2,600,1,0,-0.00771823596333934,-0.00491988102140608,-0.0612575297947668,-0.0114622412888159,-0.0170964892252177
P1,S7,2,700,1,0,-0.0230644097877808,-0.0263449969606701,-0.0225241521696243,-0.00929620126433571,-0.01920418417926
P1,S8,2,800,1,0,0.0424665086317406,0.0486894243491347,0.0391129277902864,0.0424233701157208,0.0420104235960062
P1,S9,2,900,1,0,-0.0648523307327123,-0.0671938547672948,-0.11141795010781,-0.0551075505099572,-0.0698555406871747
P1,S10,2,1000,1,0,-0.0191343932635033,-0.0268764830036734,-0.0182687818582644,-0.0165391180814349,-0.0143806013045392
P1,S11,2,100,2,0,0.114179090385252,0.0632269658121679,0.073435441504692,0.145886869564627,0.0589746014326241
P1,S12,2,200,2,0,-0.00872814252790546,-0.0117761531637524,-0.0720190401962313,-0.0364588856450556,-0.00263963844910572
P1,S13,2,300,2,0,0.0617817938679414,0.0426443554303793,0.0722219983724678,0.0448845123872172,0.0755555409604709
P1,S14,2,400,2,0,0.179026656611943,0.180789465378108,0.141872868724254,0.162975826883299,0.214397351187666
P1,S15,2,500,2,0,-0.00187099915656373,-0.0124135783813144,-0.0541885485027564,-0.0110049721746549,-0.0163728059430253
P1,S16,2,600,2,0,0.0551019741494369,0.0738679292102834,0.0621610658684424,0.0572357516608768,0.0668277150746909
P1,S17,2,700,2,0,-0.0305432814374412,-0.0458312412644415,-0.0947009487465088,-0.0488558795367752,-0.0461532957948271
P1,S18,2,800,2,0,-0.0186425950345911,-0.0301379552537894,-0.00693663452511199,-0.0169373795350226,-0.0179589282099574
P1,S19,2,900,2,0,-0.0143354682573606,-0.0161242802511449,0.0326009977739029,-0.00557107335804802,-0.021421129950026
P1,S20,2,1000,2,0,0.013916704006199,0.0162673538465486,0.02947039023324,0.00592303555989993,0.0166337803204706
P1,S21,2,100,3,0,-0.0281860022171995,-0.0397846386252914,0.0110212331646511,-0.062262839212179,-0.0521295400217605
P1,S22,2,200,3,0,0.0949858918279598,0.0561115955911225,0.133941581081446,0.114207555198335,0.0389171648334887
P1,S23,2,300,3,0,0.119133625474958,0.10061179065258,0.120796397405124,0.122049564759719,0.18089330304833
P1,S24,2,400,3,0,0.0640120513871383,0.0582429779068822,0.0203999161736006,0.0541467140818461,0.0387252369725716
P1,S25,2,500,3,0,-0.0469920194506691,-0.0409448173997379,-0.132242964837627,-0.0311168452264166,-0.0486745693431636
P1,S26,2,600,3,0,-0.0727937185151758,-0.0787744065110914,-0.0189992113240544,-0.0576339481487896,-0.0757084106052751
P1,S27,2,700,3,0,-0.0588274906417618,-0.0385782588624081,0.0014703392959677,-0.0305474590845118,-0.0340622593267012
P1,S28,2,800,3,0,0.042752625704401,0.0513722461407937,0.0076114159099708,0.048173962794729,0.0630007992192807
P1,S29,2,900,3,0,-0.0263518803885793,-0.0177607220526356,0.0165535729767301,-0.0145174512653128,-0.019815077583861
P1,S30,2,1000,3,0,-0.00998144791685865,0.00390533888626141,-0.00165676119886629,0.00683969407277218,-0.0150355510243447
P1,S31,2,100,4,0,-0.0637833195002006,-0.111556545837412,-0.037869738631272,-0.0847473165173426,-0.103602043811054
P1,S32,2,200,4,0,0.0514072416673657,0.0345482512225196,-0.06978653493841,0.0565598908079241,0.0394943856251315
P1,S33,2,300,4,0,-0.0454729621465411,-0.0131985570352156,-0.001686571160893,-0.0119549276456349,-0.0761264248629627
P1,S34,2,400,4,0,0.0443562051281123,0.0359858560259058,-0.0348828692335972,0.0347253543512353,0.0787555015484701
P1,S35,2,500,4,0,-0.0446516957762348,-0.0366270296063315,-0.0031658626404288,-0.00463012519348579,-0.0446696849752229
P1,S36,2,600,4,0,0.0102428112123666,0.0229728628679869,0.00369297741641721,-0.0100763763957616,-0.00912205185717335
P1,S37,2,700,4,0,-0.0376636479106459,0.00411255673000592,0.0208879016349591,-0.00450549909543418,-0.0396794251281928
P1,S38,2,800,4,0,0.00172597593589228,0.011041525150033,-0.0666972836187645,0.00222801830927399,0.00844394782923455
P1,S39,2,900,4,0,0.014768424404274,0.00785479194765846,0.0240916346813222,-0.00216731671281824,-0.00646973037013108
P1,S40,2,1000,4,0,-0.00576804849722392,0.018640896704878,0.0454681435880795,-0.0061325456135287,-0.0130583658691086
P1,S41,2,100,5,0,0.0698516737720214,0.0460640152809164,0.0544221357099435,0.128781178065201,0.0347078435550979
P1,S42,2,200,5,0,0.0551369316036148,0.0161688472959259,-0.163014170561673,0.0996396563036251,-0.00120065383405884
P1,S43,2,300,5,0,0.00365980460166409,0.0103346876775276,0.0825545485235887,0.0172578823401969,-0.00100409792756921
P1,S44,2,400,5,0,0.0737833908058873,0.0615184743497598,-0.0113387930938591,0.0601870409110034,0.0502770494970052
P1,S45,2,500,5,0,-0.0232520238638826,-0.00165322684550605,0.0226806418049343,-0.0738290108088851,0.0312239171038504
