Pop_Condition,Sample_Condition,NFac,SampleSize,NMissing,Pop12,Full12,SFA12,SFB12,SFC12,MI12
P1,S1,2,100,1,0,0.0539554356457271,0.034334251462615,0.14214351860848,0.00852696802873658,0.0266323719809803
P1,S2,2,200,1,0,-0.0413825323072261,-0.0588227536256879,-0.0369008742118416,-0.0588673443508465,-0.0549471577476358
P1,S3,2,300,1,0,0.0994881058062287,0.0684662914133041,0.0881426883151607,0.0906034485092562,0.105224006610418
P1,S4,2,400,1,0,-0.0641390779040356,-0.0360942492440172,-0.0560534235001167,-0.0577840813973227,-0.0703892653281014
P1,S5,2,500,1,0,0.0105412938030177,0.0064257800099982,0.0246239506367429,0.0269870559094643,0.018768552866565
P1,S6,2,600,1,0,-0.0102066269357327,-0.00802725734981192,0.0146556406109978,-0.00950031903485654,-0.00700433103442762
P1,S7,2,700,1,0,0.0817209752536554,0.0746020540535136,0.0154531683357143,0.0725619361759306,0.0612158159330196
P1,S8,2,800,1,0,-0.0113678445001221,-0.0120763385675512,-0.0562106347862362,-0.00197071403998435,-0.0130952371061954
P1,S9,2,900,1,0,-0.00687585420475072,-0.00881314761343518,-0.0277151744423544,-0.000373637405858328,-0.00924932573688375
P1,S10,2,1000,1,0,-0.0408480389131416,-0.0358746755585248,-0.0846647725197429,-0.0497290153833772,-0.0413612222175725
P1,S11,2,100,2,0,-0.222874103649708,-0.229831316169354,-0.334670346687923,-0.225149270363885,-0.213577806174745
P1,S12,2,200,2,0,-0.15448661523987,-0.143262198815852,-0.0935537459068541,-0.171069252661403,-0.127567302802816
P1,S13,2,300,2,0,-0.0814589318866484,-0.0609748198856218,-0.0538362877797197,-0.0527635877443968,-0.0686739270248426
P1,S14,2,400,2,0,0.00150318786497922,-0.0166366479456993,0.00997844932344997,0.0245333955059612,-0.017905780327426
P1,S15,2,500,2,0,0.0201811901124735,-0.0152897776569445,0.00423774733730809,0.0219257158861532,0.0290221972303271
P1,S16,2,600,2,0,-0.0548465830620251,-0.0636004619748143,-0.0482886875083974,-0.0674878616081956,-0.0516772728215842
P1,S17,2,700,2,0,0.0204053548545011,0.016994778165333,-0.0275071293640309,0.0309075270032275,0.00685967544971846
P1,S18,2,800,2,0,-0.0585842732872151,-0.0622843046314544,-0.10031807914315,-0.0517391046806372,-0.0640749041648467
P1,S19,2,900,2,0,0.0161540157927109,0.00637853740154237,0.000663390267081774,0.000522726845556117,0.0329257574215289
P1,S20,2,1000,2,0,0.0746557116596739,0.0850474198890171,0.0653740950390016,0.0621878604309357,0.0606618324240967
P1,S21,2,100,3,0,0.000305161809157525,-0.0338871363879124,-0.0724719744271758,0.0659975071617629,-0.00641380723342342
P1,S22,2,200,3,0,-0.0802622105096521,-0.0628829359732544,-0.0696344365635343,-0.125832130344188,-0.049278076500731
P1,S23,2,300,3,0,-0.0259685730768286,-0.0340627080863303,-0.0315461674776015,-0.0693663596975783,-0.062768268012475
P1,S24,2,400,3,0,-0.010666550434492,-0.017569099007234,-0.00690692016406331,-0.00646128790351015,-0.00436679568767216
P1,S25,2,500,3,0,-0.00761947062196142,-0.0165406098016606,-0.0792263562607634,-0.0190115015377,-0.0613202221220139
P1,S26,2,600,3,0,0.0820591857187681,0.0904199627527454,0.028749888119279,0.0709869912724051,0.0716577064786383
P1,S27,2,700,3,0,-0.00964427859524807,-0.0213632372137363,-0.088323590196154,-0.0142885790710714,-0.0105713455160631
P1,S28,2,800,3,0,0.0525486631371232,0.0524683458300437,0.0201449339187192,0.038983603677966,0.0570672915502306
P1,S29,2,900,3,0,0.0328703115928209,0.047536887466147,0.0284774427728531,0.0439017723005344,0.031476054303057
P1,S30,2,1000,3,0,0.00149259880032149,-0.00521050033924108,-0.0130979924324725,-0.00468743553453959,-0.016114713834824
P1,S31,2,100,4,0,0.0317648542663339,-0.00116870358300484,0.0961013098163944,0.0876107919716991,0.0117992536550492
P1,S32,2,200,4,0,0.0642776069035527,0.0998552354288299,0.207468900290315,0.0143074788338791,0.128694188123094
P1,S33,2,300,4,0,-0.118669553245841,-0.107880021703953,-0.0805456881269576,-0.104519830281658,-0.148433001390629
P1,S34,2,400,4,0,-0.0311024181760483,-0.0581328437666079,-0.0438503863470379,-0.011214410848319,0.0226912711161345
P1,S35,2,500,4,0,-0.0478830603114544,-0.0167787914453586,0.00695750471949051,-0.0654428666157162,-0.017847809004657
P1,S36,2,600,4,0,-0.0139347927655192,0.0102533221264675,0.0435215078424142,0.0348302164052848,-0.0339620390743961
P1,S37,2,700,4,0,0.0194058983201646,0.00855562348361059,-0.0542314942041816,0.0512503494910365,0.0123850017847173
P1,S38,2,800,4,0,-0.0305618211647241,-0.0122439201524792,0.0911599555026568,-0.0173676928655403,-0.0134342389144265
P1,S39,2,900,4,0,0.105618111524473,0.110336555444723,0.167372095914217,0.117537564654019,0.0950265367252153
P1,S40,2,1000,4,0,-0.00248405258326962,0.0188438946851628,-0.00783569901537587,-0.00508511689170016,-0.00712369300361884
P1,S41,2,100,5,0,0.10304737376936,0.12284786084422,0.150071327047763,0.143469323999322,0.0758614831308103
P1,S42,2,200,5,0,0.0753467089402206,0.104243680960112,0.017349111090957,0.095213410502977,-0.0115555662725034
P1,S43,2,300,5,0,0.0802401624695762,0.0961775769468704,-0.0307556289856698,0.0451036203157544,0.087166351851148
P1,S44,2,400,5,0,-0.0151735807574059,0.00991115687979407,0.045834666195423,-0.00416804825664492,-0.10216943661874
P1,S45,2,500,5,0,0.0352932066120032,0.037668087592204,0.112454945203976,0.0450064869813806,0.0460994604271758
P1,S46,2,600,5,0,-0.0168999048449032,-0.000617226309051353,-0.0248306146106118,-0.0277322190320707,0.0265928246215747
P1,S47,2,700,5,0,-0.023006529054237,-0.0204904434942584,0.0122246923738355,0.0296964856295647,-0.0624515146196291
P1,S48,2,800,5,0,0.0568908121809554,0.0475483628292175,0.0511778593791038,0.053507013612214,0.0118786047166072
P1,S49,2,900,5,0,-0.0248776349513318,-0.0288471775749535,0.0193454930109426,-0.0322549262780112,-0.0198441767415075
P1,S50,2,1000,5,0,0.0153389452568447,0.00828753518623855,-0.0602163002602854,0.0228406522053859,0.00545879467979353
P1,S51,2,100,6,0,0.110567062235592,0.0592127538818257,0.234569382070685,0.21072238108696,0.00362951231601971
P1,S52,2,200,6,0,-0.110451819862698,-0.123576944737822,-0.0810907580865669,-0.119802418819727,-0.139023255049185
P1,S53,2,300,6,0,0.0269490470014488,0.0296805605892797,0.0129495732751163,0.075587612596142,0.0291950769440331
P1,S54,2,400,6,0,0.0582124271254386,-0.0301717567965539,0.0307155145617117,0.0296886546950564,0.0821724586904728
P1,S55,2,500,6,0,0.0493924338315095,0.0255727291503251,0.049375805521379,0.0166888456413067,0.0486761461650883
P1,S56,2,600,6,0,-0.0354786799864452,-0.0100719006431406,-0.0400706549923693,-0.0177994555973984,-0.0349463579382251
P1,S57,2,700,6,0,-0.023678629827631,0.0229823212431618,-0.005123605656555,-0.0297856390710723,-0.0454997398806186
P1,S58,2,800,6,0,-0.0182082267242363,-0.0551484563006408,-0.0136157578779223,0.0106842166190306,-0.0310617109128915
P1,S59,2,900,6,0,-0.0289338977115513,-0.0281581860749576,-0.0218189727015437,0.000936672918481106,-0.0105284484265449
P1,S60,2,1000,6,0,-0.0132704724228427,-0.0208767837206725,-0.0176860223630446,0.0346800538949191,-0.0435245354067191
P1,S61,2,100,7,0,-0.269176395277365,-0.186421417242281,-0.392607477930986,-0.153097682169761,NA
P1,S62,2,200,7,0,-0.00260076300776305,0.0126930708457491,0.023401897037923,0.0756823758148582,-0.0682545626316365
P1,S63,2,300,7,0,-0.107639269997546,-0.0773474699025094,-0.108813950883532,-0.132093525336837,-0.0691942834723397
P1,S64,2,400,7,0,0.0604969358690343,0.0435598044275801,0.0486733630639911,-0.000445870526510162,0.106357268695961
P1,S65,2,500,7,0,-0.0389831449104373,-0.0287001063695607,-0.0234762946530146,-0.0164739444395086,0.0331723327141862
P1,S66,2,600,7,0,-0.0236806522375472,-0.0828825757526767,-0.0997423440921958,-0.0227953859702705,-0.00688780098953763
P1,S67,2,700,7,0,-0.00370916930156975,0.0129835806595863,0.0177762977447201,-0.0300582755433953,0.00429796790852533
P1,S68,2,800,7,0,-0.00798976571047939,-0.0198642225653135,-0.037223861641391,-0.0122469278082983,0.011714424717642
P1,S69,2,900,7,0,-0.0322944547061297,-0.0168323266706139,0.0343720939777452,0.00952178755226797,0.0265408265924515
P1,S70,2,1000,7,0,0.0585675953222916,0.0574874732851019,0.0226690714960905,0.0581521748417933,0.0522296074440975
P1,S71,2,100,8,0,0.046596026789163,0.176093667880702,0.232973522540647,0.0376624020017473,NA
P1,S72,2,200,8,0,-0.046688571679216,-0.0381967285224583,-0.0835692618829626,0.0462297081822256,NA
P1,S73,2,300,8,0,-0.0170697025370059,-0.0140328294898172,-0.00376529802833884,-0.0390848307950327,NA
P1,S74,2,400,8,0,0.0256113330438876,0.0057119063721174,-0.013867597916544,0.00601270554413481,0.000346209389977994
P1,S75,2,500,8,0,0.0451908960598754,0.050033671034722,-0.019086968130851,0.0367333986577613,0.0601122611557402
P1,S76,2,600,8,0,-0.036735964222795,-0.0437493634482324,0.0325193803162766,-0.0685307756900063,-0.0675304708820575
P1,S77,2,700,8,0,-0.00752575176464863,-0.0150333078894651,-0.0648828991986827,-0.0280706021566796,-0.0283244051088461
P1,S78,2,800,8,0,0.00538179874293689,-0.0562803503080479,-0.0429991833697566,-0.00944112986257741,-0.0603092021792176
P1,S79,2,900,8,0,-0.0291591730765296,-0.0378277803016306,-0.0124259361911919,-0.0179127403095411,0.00397319861131764
P1,S80,2,1000,8,0,-0.0125843801961607,-0.0461839858524373,-0.0763325980987477,-0.0409151488877814,-0.0650966338734494
P2,S1,2,100,1,0.0796604046242782,0.20570608029711,0.197500922088428,0.01351064393764,0.191115112196558,0.216558538855883
P2,S2,2,200,1,0.0796604046242782,0.197025841476303,0.194873207042437,0.245184634953717,0.168764469605356,0.204654006178974
P2,S3,2,300,1,0.0796604046242782,0.121417715234493,0.108020530143917,0.163030381165122,0.126333925924506,0.134528032886352
P2,S4,2,400,1,0.0796604046242782,0.159075387630463,0.165572412681672,0.119642762550534,0.144578888773713,0.167384544365842
P2,S5,2,500,1,0.0796604046242782,0.0844041726720523,0.0875937670912339,0.05838739004007,0.0936632051132808,0.0894447785744885
P2,S6,2,600,1,0.0796604046242782,0.0839828102998686,0.0874905504823022,0.0974656397298607,0.0693690662142257,0.0859837417550663
P2,S7,2,700,1,0.0796604046242782,0.0384711074654353,0.0301948439674359,0.0131124849575995,0.0451273954601412,0.0318902107707128
P2,S8,2,800,1,0.0796604046242782,0.0540382776264429,0.0479294097264668,0.038191126886811,0.0520712270004614,0.0544546752379213
P2,S9,2,900,1,0.0796604046242782,0.100722236163673,0.0941635227548353,0.0480381551450144,0.101991322888037,0.104641221491012
P2,S10,2,1000,1,0.0796604046242782,0.0897272424833177,0.0921827323118954,0.174544679107328,0.0817806149237325,0.0850537996882101
P2,S11,2,100,2,0.0796604046242782,0.0733417049553735,0.132986480181049,0.0638889032493804,0.112921124941868,0.0973714783784169
P2,S12,2,200,2,0.0796604046242782,0.0208940975521598,0.0131438821501394,0.118425544919122,-0.0187684796449315,0.0446257787515236
P2,S13,2,300,2,0.0796604046242782,0.00362804122964279,0.0068314609813245,0.0592143758274706,0.0175403559215032,0.0303721354093857
P2,S14,2,400,2,0.0796604046242782,0.133987846779695,0.0963360243865649,0.106437320405659,0.124456269182737,0.159956317595695
P2,S15,2,500,2,0.0796604046242782,0.163530310323432,0.152739242045482,0.288417778977714,0.163127079617261,0.145508252674845
