Pop_Condition,Sample_Condition,NFac,SampleSize,NMissing,Pop12,Full12,SFA12,SFB12,SFC12,MI12
P1,S1,2,100,1,0,0.225841043654066,0.205224594447113,0.305662697791345,0.236705424766921,0.215096115493813
P1,S2,2,200,1,0,0.123409429199219,0.135117692019244,0.264352799413351,0.103779977112539,0.144601683473207
P1,S3,2,300,1,0,0.0433519396475758,0.0451478285283006,-0.0220004975411324,0.0459907567223445,0.0356850070427213
P1,S4,2,400,1,0,0.0277686135650657,0.028673078274829,0.0344115105078571,0.0284974891960085,0.03321879492927
P1,S5,2,500,1,0,-0.00998377789016794,-0.00652448431820702,0.0171775904191585,-0.0166518364731327,-0.0185781303097344
P1,S6,2,600,1,0,-0.0251880682213448,-0.0123627216409606,-0.0312291718648252,-0.0254235338803983,-0.0299822476748268
P1,S7,2,700,1,0,-0.0491775358261795,-0.047262402371798,-0.00893336102969149,-0.046818450415831,-0.0621463464965728
P1,S8,2,800,1,0,0.0445798816853161,0.0469190511312865,0.0781274390508847,0.0383126862504545,0.0496241081327486
P1,S9,2,900,1,0,0.0663459902539123,0.0498000345501116,0.0326739983128096,0.0637986878579785,0.0628005716954402
P1,S10,2,1000,1,0,0.0313986834643598,0.0240626508381448,0.0961436531800813,0.0311683419292534,0.0389619838944516
P1,S11,2,100,2,0,0.0549339031159359,0.0410088458850265,0.0893327254739441,0.0371331288776199,0.0953431938321732
P1,S12,2,200,2,0,-0.0188937030879674,-0.0184546907704377,-0.0573197779462255,0.0243941449904249,-0.0226533708161677
P1,S13,2,300,2,0,-0.0634449810099551,-0.02376009282162,-0.22118724484061,-0.0932189755524678,-0.0605561091590098
P1,S14,2,400,2,0,0.045131595752199,0.0182113102523757,-0.0348560007417292,0.0198197515696802,0.0324450725084089
P1,S15,2,500,2,0,-0.082844667173783,-0.0832215658159474,-0.0262542841649487,-0.0657550307684146,-0.101481379923425
P1,S16,2,600,2,0,0.0246286075334276,0.00910553834483372,0.0279660830603946,0.0357458997153514,0.0306965925002003
P1,S17,2,700,2,0,0.024842077818765,0.0195711394405975,0.075638061431715,0.01922216612081,0.0337933621480515
P1,S18,2,800,2,0,-0.011885759661238,-0.0197403438268899,-0.104477020515137,-0.0101603932969931,-0.0140050663069691
P1,S19,2,900,2,0,-0.0215568655739348,-0.00736877481348217,-0.0234526663517213,-0.0299567536321684,-0.0186387235658116
P1,S20,2,1000,2,0,-0.0333624227489778,-0.0375612897922105,-0.0441470184276416,-0.0340486326668541,-0.0472553803697318
P1,S21,2,100,3,0,-0.024659067402941,-0.00700641622868821,-0.046599032284014,0.021607069682786,-0.0643668169201148
P1,S22,2,200,3,0,0.0155149481352983,0.023894881877223,0.121058250046981,0.00507801153774628,0.0154511885888954
P1,S23,2,300,3,0,-0.0860924127069853,-0.0652485013730635,-0.0341693835576908,-0.10951279217837,-0.0881299310488188
P1,S24,2,400,3,0,0.0995409278931382,0.0667137373497114,0.09329658381907,0.130781062223538,0.0765239504652079
P1,S25,2,500,3,0,-0.0470048537327591,-0.0780307903544266,-0.0576280604010153,-0.0449541010631843,-0.0569926551488184
