Pop_Condition,Sample_Condition,NFac,SampleSize,NMissing,Pop12,Full12,SFA12,SFB12,SFC12,MI12
P1,S1,2,100,1,0,-0.112023887313465,-0.128783712210222,-0.14301266477374,-0.0919215248647007,-0.0680673251621469
P1,S2,2,200,1,0,-0.0571254414444527,-0.0963473741003403,-0.038073377611371,-0.0496287063866551,-0.0503299372585366
P1,S3,2,300,1,0,-0.0411431792253048,-0.0471762804603274,-0.0955612194709448,-0.0563392084821712,-0.0255757958276721
P1,S4,2,400,1,0,0.133428490393719,0.136376602201908,0.123524397991939,0.125242333849372,0.124846989227667
P1,S5,2,500,1,0,0.0191257032927557,0.0174044648798477,0.109420699383193,0.0304064616133083,0.0219506342026229
P1,S6,2,600,1,0,0.0109377218295687,0.00682792210224354,-0.000738593166139106,0.0216796473301056,0.0121159723498862
P1,S7,2,700,1,0,-0.0391656885298304,-0.0395006390662743,-0.0783058573396894,-0.0369300688774976,-0.0404453502921049
P1,S8,2,800,1,0,0.0237856685467728,0.0126976083434438,-0.0402069062593103,0.0254391519201814,0.0266853357691358
P1,S9,2,900,1,0,0.0363758682832916,0.0331665076868432,-0.00656230808612908,0.0415304142292343,0.0388875518643384
P1,S10,2,1000,1,0,0.048014057837174,0.0418131489135652,0.0348702340101263,0.0483000151896554,0.0500268016147315
P1,S11,2,100,2,0,0.108238374306676,0.0732346098914342,0.25881479364401,0.0758789389779382,0.125924725836877
P1,S12,2,200,2,0,0.0991515274558151,0.0789098532221937,0.0758629681359136,0.100228756773198,0.103357769833635
P1,S13,2,300,2,0,0.10373759518416,0.0994834792369044,0.137306029315275,0.124774655258912,0.110669995369193
P1,S14,2,400,2,0,0.089517245418612,0.0929671772723158,0.110524400419662,0.0964337211664424,0.0782384468341709
P1,S15,2,500,2,0,0.0380332305135125,0.0418127433693235,0.103322710401045,0.0399123716548175,0.0434066203020785
P1,S16,2,600,2,0,-0.0352284767823405,-0.0201301117001329,-0.117849187381918,-0.0163440737521324,-0.0316164206756454
P1,S17,2,700,2,0,-0.0109722705844387,-0.00167854009121383,0.0254772388828165,-0.0292087553593185,-0.0123268311923112
P1,S18,2,800,2,0,-0.0138416425463019,0.00186338743761297,-0.000880769918312796,0.00372948394817991,-0.0160218039433372
P1,S19,2,900,2,0,0.0383393993083203,0.0244443445865852,0.0255374810314315,0.0400792979652877,0.0438807384407204
P1,S20,2,1000,2,0,0.0337226847964359,0.0278106418216642,0.0326015405134842,0.022024505989949,0.0422781137468903
P1,S21,2,100,3,0,-0.150553002730865,-0.0902967835567937,-0.0801506503541118,-0.117360775467397,0.0257839525246216
P1,S22,2,200,3,0,0.126343387674318,0.121804457544314,0.10114997595384,0.12087872682626,0.129754623052749
P1,S23,2,300,3,0,0.0370974937138931,0.0284014958527924,-0.137033975022223,0.0363281509029457,0.030568938865329
P1,S24,2,400,3,0,-0.0949068339149204,-0.112874420915845,-0.0825093167521854,-0.104695793463611,-0.0909108782057213
P1,S25,2,500,3,0,-0.0065683297815897,-0.0317538020219479,0.0375538059129908,-0.0380818068049589,0.00446714209470609
P1,S26,2,600,3,0,0.0351929925040807,0.0586571155905604,0.0135766707067188,0.0626822447579312,0.0614808364972576
P1,S27,2,700,3,0,0.0133640892704063,-0.0129767296332067,-0.0361422876257512,-0.00380867557039028,0.0358856669897612
P1,S28,2,800,3,0,-0.0322209831557699,-0.0202657632369511,-0.00108786915077643,-0.028299581519607,-0.0461220864012642
P1,S29,2,900,3,0,0.0602069848821679,0.0524917761695955,0.046815236627961,0.041808811728017,0.0510036328907023
P1,S30,2,1000,3,0,0.00197752653907042,0.00487044540100241,0.0411250770805373,0.00377256795691377,0.00490673331546118
P1,S31,2,100,4,0,-0.078384374692651,-0.0663294038468162,-0.11673870233138,-0.0185862178127645,-0.0990227626084713
P1,S32,2,200,4,0,-0.0159543741735782,-0.0681254470912039,0.00757497747489448,0.0493859649729849,0.0238374501728561
P1,S33,2,300,4,0,-0.0121549701135266,0.0105754781637169,0.0522012785893353,0.0152459420954867,-0.083357535660838
P1,S34,2,400,4,0,0.112069760948869,0.113429943213142,0.127395925157359,0.107327685654569,0.0841994076277073
P1,S35,2,500,4,0,0.00770185439755576,-0.0261331827084114,0.00464299584265873,0.0260961701294621,-0.0314002432065423
P1,S36,2,600,4,0,0.033533719132943,0.0663452989741495,0.00414891797562791,0.0415202105631293,0.000110415443639518
P1,S37,2,700,4,0,-0.0628854701190105,-0.0736636561165541,-0.0370462564719459,-0.0576002320775659,-0.0637630534129898
P1,S38,2,800,4,0,-0.0358469541800613,-0.0183720851944349,-0.0627275441032633,-0.0373388411192102,-0.043146713416366
P1,S39,2,900,4,0,0.0438866121339718,0.0435701155343787,0.044538499956258,0.0255303190651706,0.0421001576143662
P1,S40,2,1000,4,0,0.0349177907988612,0.0139752186052334,0.00935308533975456,0.0514594755198539,0.0154477309520678
P1,S41,2,100,5,0,0.0297383411911522,0.0678179691471386,0.0528139477037083,0.0414044884553171,0.0272451255289986
P1,S42,2,200,5,0,0.00565847715595082,-0.0534067818594128,-0.0578552980121206,-0.0300186480485352,-0.025975886452252
P1,S43,2,300,5,0,0.0677401611480787,0.0969737332511859,0.0957833906874859,0.0857537171429197,0.0679771955258242
P1,S44,2,400,5,0,-0.00281630637646578,-0.0211392403363449,-0.0980324919582162,0.00907880207810409,0.0391362678232477
P1,S45,2,500,5,0,0.00156157354844982,-0.00211361069855313,-0.0397143840109297,0.010408779515165,0.00719031488224624
P1,S46,2,600,5,0,-0.00604782158396546,-0.0324458130295117,0.00967183342265925,-0.0206607407550499,-0.0338598862634156
P1,S47,2,700,5,0,-0.00614004470454478,5.45719014143421e-05,0.0292196854040693,0.0210003789622271,-0.0110361200639086
P1,S48,2,800,5,0,-0.0163114503985219,-0.0118660838160716,-0.00186667915181289,-0.00402652017126823,-0.0332192137053618
P1,S49,2,900,5,0,0.0383364200424096,0.0246949018145382,0.052711896095406,0.0209136869114906,0.0376117772196527
P1,S50,2,1000,5,0,0.038982641110349,0.0386110235426318,0.00242128309653241,0.0311804425376511,0.0143986645365778
P1,S51,2,100,6,0,0.157813578355142,0.170983484322687,0.303308082216091,0.0706092504591586,0.190093866017785
P1,S52,2,200,6,0,0.022196669798145,0.0161216484759408,0.0199167544170741,0.0523598113702231,-0.00565039007304579
P1,S53,2,300,6,0,-0.0122456855975958,-0.0108138108088535,-0.0876412422397627,-0.0557868006514116,-0.0597657742994907
P1,S54,2,400,6,0,-0.0308511928830084,-0.0344235977580185,-0.132747596990038,-0.0566432050507038,-0.0655009124060115
