Pop_Condition,Sample_Condition,NFac,SampleSize,NMissing,Pop12,Full12,SFA12,SFB12,SFC12,MI12
P1,S1,2,100,1,0,0.0493381104804555,0.0119742291056567,-0.0568453710948523,0.0119742291056567,0.0408634081634159
P1,S2,2,200,1,0,-0.0274717579025,-0.0149037358024305,-0.0191797884924477,0.0104514908359709,-0.0370784009305884
P1,S3,2,300,1,0,-0.109894842797833,-0.1010219565356,-0.103900518902601,-0.0968904189384165,-0.117799133069645
P1,S4,2,400,1,0,0.0203683459384463,0.0111188828635056,-0.00963055428260357,0.0247703890046845,0.0124710633902826
P1,S5,2,500,1,0,-0.0203409096127528,-0.0222784384202679,-0.0274958189354088,-0.00777947094042746,-0.0401817117685391
P1,S6,2,600,1,0,0.015918875651287,0.0113906244304782,0.00646347092485273,-0.000420818905316339,0.0253029168484413
P1,S7,2,700,1,0,0.0521776643822056,0.0317086033615354,0.0270619040243208,0.0511856229921609,0.0477798722280034
P1,S8,2,800,1,0,-0.0255567501223917,-0.0218295637175212,-0.0463103091670824,-0.0357877030026085,-0.0329609147176761
P1,S9,2,900,1,0,-0.0150585281832956,-0.0100399861766608,0.0324444212417838,-0.016225199216922,-0.0102305882253094
P1,S10,2,1000,1,0,0.0214736578972851,0.0125720596504728,0.000278080161993428,0.0197192600573315,0.0162631681204502
P1,S11,2,100,2,0,0.109653352247573,0.128522677981516,0.087994290016295,0.0400242137542873,0.0693387150840214
P1,S12,2,200,2,0,0.0754700629408962,0.0651802700756732,0.195922359693379,0.0549092450960248,0.0627156383885647
P1,S13,2,300,2,0,0.0577220016746467,0.0367661022650158,-0.0363005595530235,0.0291424764020282,0.0357975784940918
P1,S14,2,400,2,0,0.044559920856625,0.0453279056397489,0.033292359187601,0.0302606168407715,0.0617886231541933
P1,S15,2,500,2,0,-0.0660317495889388,-0.0365835456428337,-0.0566951930079036,-0.0696822793600574,-0.0561180481140507
P1,S16,2,600,2,0,-0.0300369763926948,-0.0274030327079626,-0.0688580751065156,-0.0132400779624964,-0.0198632237397049
P1,S17,2,700,2,0,-0.0257012419759068,-0.048334546886315,0.00251549607027967,-0.0280405495657402,-0.0251787968135526
P1,S18,2,800,2,0,-0.0547287016545379,-0.037554035693308,0.0404140691762977,-0.064363672504554,-0.0292844162477918
P1,S19,2,900,2,0,-0.0482094706099153,-0.0375640194409057,-0.0458552992554321,-0.0523160603594169,-0.0393500312184641
P1,S20,2,1000,2,0,-0.0495287127827594,-0.0372374322659331,-0.0855395794549896,-0.0207544333662016,-0.0451148611175466
P1,S21,2,100,3,0,0.0357428958983617,0.0749346880522978,0.0887316314799902,0.0110537532497862,0.0429281662780412
P1,S22,2,200,3,0,-0.00504246634616178,-0.0464735354459832,-0.00139809924382826,-0.0346364338677662,-0.00731752279491679
P1,S23,2,300,3,0,0.0127603359465557,-0.00740896565198729,0.0693934980784914,0.0111586520335774,0.0455281754235692
P1,S24,2,400,3,0,0.034102690677971,0.0140414324241588,0.0310744887306551,0.0408031214747629,0.00906834239957655
P1,S25,2,500,3,0,-0.00178245331834735,-0.00061614540392108,-0.0412571512322829,0.0433866856785425,0.0109777860519545
P1,S26,2,600,3,0,0.00470816107458899,0.0294053230992828,0.0472874690788417,0.00821417766364706,-0.0188795523719869
P1,S27,2,700,3,0,0.0148971748151599,0.0339963864758683,0.0229841085480121,0.0135758647473159,0.00807070780609412
P1,S28,2,800,3,0,0.01493850814732,0.00684754467070384,0.00497856628130773,0.00115580428688056,-0.00283754661096663
P1,S29,2,900,3,0,-0.00131765546373015,0.0287626150610504,0.0112978739335401,-0.000475626012963852,0.0190753603971143
P1,S30,2,1000,3,0,0.0435025618393485,0.0479583000088981,0.0485813249353743,0.0423951733940679,0.0352784168851568
P1,S31,2,100,4,0,0.0813918187568116,-0.00232172198315516,-0.058930356780805,0.0761906615674125,0.155554958983661
P1,S32,2,200,4,0,-0.12316998753885,-0.130241895437201,-0.0534644821902322,-0.105442758472985,-0.0964843148388175
P1,S33,2,300,4,0,0.0693016215935512,0.0194270802775161,-0.00170709607769247,0.0984496365973526,0.079050181530649
P1,S34,2,400,4,0,0.00583149351782752,0.011229446299721,-0.0484204215983177,-0.0197642711388718,0.0350979416363586
P1,S35,2,500,4,0,-0.00553296155681573,-0.00474928191457136,0.00360357517033409,0.0298325590826978,0.0312796567364752
P1,S36,2,600,4,0,-0.0467791443415316,-0.0319607178698734,-0.0772873055729112,-0.0471763771236656,-0.0127197668550309
P1,S37,2,700,4,0,0.0200164932960907,0.0294356625673913,0.088195406136948,0.0343884908965695,0.0170094172177372
P1,S38,2,800,4,0,0.0305099376448382,0.0421060067428017,0.0698174449020193,0.0574788951676421,0.0169163702422863
P1,S39,2,900,4,0,-0.0585825987273391,-0.0291604739244459,-0.0347729931881437,-0.0705063485032168,-0.0423480517042171
P1,S40,2,1000,4,0,0.0355644420614763,0.0370953204377709,0.0535120224727516,0.0276095200608216,0.0404044947318683
P1,S41,2,100,5,0,0.0643414034160761,0.0348851146052714,0.0149476571039013,0.0286856270822979,-0.0221740593086132
P1,S42,2,200,5,0,0.0980998032261792,0.0952041609263691,0.0392771749469033,0.13025903339613,0.148709194621429
P1,S43,2,300,5,0,0.00771278681567881,-0.0293628413971268,-0.0260131456836903,0.0224134156370027,-0.0731418877900529
P1,S44,2,400,5,0,-0.025000467591173,-0.0216330005686798,-0.0730258783127479,-0.0328096505383131,0.0385863156656461
P1,S45,2,500,5,0,-0.0485642463702319,-0.0476443985522743,-0.0705507441080433,-0.0470026852260665,-0.0664856954064912
P1,S46,2,600,5,0,0.0167659306593973,0.0407290026305856,0.121093615866226,0.00423902031021096,0.0456284896515177
P1,S47,2,700,5,0,0.060162185942717,0.0751424213239281,0.0851459464237297,0.049912315220293,0.0845995744919931
P1,S48,2,800,5,0,0.0460880252896311,0.0545817984885116,0.074203666419656,0.0460853826182394,-0.00374022102100775
P1,S49,2,900,5,0,-0.00416032128915057,-0.0279216366541131,-0.00840268495491307,0.0150470815856429,0.00162077457001413
P1,S50,2,1000,5,0,0.014282223353153,0.0119730723346026,-0.028914823491558,-0.0109203562683822,-0.0132241763089841
P1,S51,2,100,6,0,0.0853302914224828,0.0494355521913677,-0.0429466788524032,0.119262052646384,-0.12211840089507
P1,S52,2,200,6,0,0.0598123112583073,0.0223093636486389,0.114064014340934,0.0262500613794277,0.0293355580976141
P1,S53,2,300,6,0,-0.046426933056662,-0.0826782138414087,-0.107600822136275,-0.034062387981407,-0.0375516146127569
P1,S54,2,400,6,0,0.033539194949401,0.0377700345789524,0.0575667740918104,0.0650545955575524,-0.0119300334021461
P1,S55,2,500,6,0,0.0294327441097443,-0.00299368132351582,-0.0272939141362792,0.00746138033096738,0.0542406644992194
P1,S56,2,600,6,0,-0.0415160910057785,-0.0028837329381262,0.0157091757614584,-0.032620783443503,-0.0222983140041694
P1,S57,2,700,6,0,-0.00363517573959829,-0.00190992243071907,-0.00548213295280619,-5.99970488919537e-05,0.0630305887254148
P1,S58,2,800,6,0,0.0139552383622864,0.014230890570658,0.0318615602163446,-0.0698211140881675,0.0288277844238883
P1,S59,2,900,6,0,-0.0278826515088165,0.0140275008626685,0.0390231208084223,-0.0515792224747173,-0.0597168669394226
P1,S60,2,1000,6,0,0.019292329355955,0.0287416453245116,-0.000250590139405015,0.012604563457322,0.0339978407974898
P1,S61,2,100,7,0,-0.185682244015622,-0.0538209677641686,-0.0630458095015139,-0.091663570645824,-0.0778638765282818
P1,S62,2,200,7,0,0.0482755289178226,-0.0378554374083961,-0.0738790551359736,-0.0227098937277437,0.139217359383334
P1,S63,2,300,7,0,-0.0299829398223075,0.0281011248769605,0.0323137388970265,0.0617793846684435,0.0449843801116316
P1,S64,2,400,7,0,-0.00399748002700625,-0.0349735691430695,-0.013573440632161,0.055817826602501,-0.0920036745623756
P1,S65,2,500,7,0,0.0846954571651613,0.011767399259856,-0.0207105608310952,0.063833536426034,0.180758178695969
P1,S66,2,600,7,0,0.0454218890873554,0.0637395824932012,0.088682256996053,-0.0153558114416533,0.0633092224785128
P1,S67,2,700,7,0,0.0488636204960117,0.0445686498600341,0.0927552783264163,0.0479871953497937,0.0677751713815378
P1,S68,2,800,7,0,-0.0583705354333442,-0.0475993484459324,-0.0542067715553801,-0.0711647238475631,-0.0571439660022647
P1,S69,2,900,7,0,-0.0740163933717622,-0.00952328195929903,-0.0530271614040393,-0.00267477697941748,-0.13830367599472
P1,S70,2,1000,7,0,-0.0328086567233456,-0.0503729639105421,-0.0075764184546617,-0.0122200204311865,-0.0533746927204723
P1,S71,2,100,8,0,0.0967409736390233,0.160627587879621,0.166518523186385,-0.0736528876056417,NA
P1,S72,2,200,8,0,-0.0572833188748813,0.0722757108785082,-0.0631687106113775,0.0277932180520503,NA
P1,S73,2,300,8,0,-0.0184926740803457,-0.0185251742969796,0.033620801486471,0.0690305483222486,-0.106329226476232
P1,S74,2,400,8,0,0.00197514693803003,0.0256164676037051,0.0580947199082786,-0.0438441515236104,-0.0837249827463395
P1,S75,2,500,8,0,-0.00256749332637649,-0.016501169421629,-0.00243332531606164,0.0705204593541785,0.0726950743344844
P1,S76,2,600,8,0,0.0436894168292687,0.0271147622189538,0.0165528393741246,-0.000764003642572203,0.105447939077844
P1,S77,2,700,8,0,-0.0639471118230841,-0.0332601515630618,0.0300806233272697,-0.0365675521479963,-0.096204878255821
P1,S78,2,800,8,0,-0.0198290273012156,-0.00389539524369955,0.000521629538530579,-0.0525152034886292,-0.0623320026480732
P1,S79,2,900,8,0,0.0704057707562028,0.0539707650831578,0.0541836022889382,0.0525907741220738,0.0559664588744342
P1,S80,2,1000,8,0,0.0205881144201551,0.0159862150461512,-0.0058050621988522,-0.015149966172338,-0.0657457684789704
P2,S1,2,100,1,0.0796604046242782,0.0757856422590434,0.0614822036584012,0.0118873355595433,0.0648690563902551,0.0652238871797898
P2,S2,2,200,1,0.0796604046242782,0.144390286512034,0.146997987006156,0.102017681316463,0.15063473722393,0.151903247467196
P2,S3,2,300,1,0.0796604046242782,0.0984499325507862,0.106652773971586,0.0549613950622824,0.126836757965835,0.089172264402024
P2,S4,2,400,1,0.0796604046242782,0.0437209062609371,0.0598475835417767,0.0258700735745951,0.0418092236868447,0.0339351826206245
