Pop_Condition,Sample_Condition,NFac,SampleSize,NMissing,Pop12,Full12,SFA12,SFB12,SFC12,MI12
P1,S1,2,100,1,0,-0.146734643906525,-0.183279756711744,-0.267015395985275,-0.163187108915731,-0.121605324364002
P1,S2,2,200,1,0,-0.0560921276766929,-0.0539385317468209,-0.034354136441434,-0.0820855836152718,-0.0740653740498719
P1,S3,2,300,1,0,0.0024004171056967,0.0113002635024729,0.0222985583068298,0.00331660560773956,0.0124012349915422
P1,S4,2,400,1,0,0.0389907840246937,0.0670119620694056,0.110222600060597,0.0638545165111134,0.0472798229370602
P1,S5,2,500,1,0,0.0477775577545985,0.0564282180486878,0.11063526549575,0.0422824912057173,0.058982755753078
P1,S6,2,600,1,0,-0.0207106387020815,-0.0283506339634344,-0.0431851988128428,-0.0279816366202918,-0.0230867250276905
P1,S7,2,700,1,0,0.0181739347280479,0.0171855627262855,0.0187309676933725,0.0158493920868316,0.0142166531512664
P1,S8,2,800,1,0,0.035912097230233,0.0328861295579574,0.00364060497938434,0.0437720019116271,0.0330015807956214
P1,S9,2,900,1,0,0.027546142517637,0.00891554201438844,0.00943213989514434,0.0140960640376444,0.0307560918445101
P1,S10,2,1000,1,0,0.0405813373222483,0.0437759931887196,0.0573769895548759,0.0439591810852677,0.0310641324362735
P1,S11,2,100,2,0,0.110563776700825,0.10651216024,0.177546326559752,0.150759327041193,0.120234910994715
P1,S12,2,200,2,0,0.00683204620160877,-0.00740488474998963,0.00764629955728807,0.0254564247606323,-0.015942927460962
P1,S13,2,300,2,0,0.012059844851222,0.022044675413522,0.000152226671198046,0.0185113552635153,-0.00625712945479916
P1,S14,2,400,2,0,0.0179191054678749,0.0354226304565934,0.0393503614812719,0.0209591170088087,0.0221506294592899
P1,S15,2,500,2,0,-0.0126918470664424,0.00740699166262094,-0.0171239646300923,-0.0189008353494523,0.0146948292678204
P1,S16,2,600,2,0,0.0157394739723629,0.00947933730370538,0.0410555052713851,0.0244403803161118,0.0119572228297932
P1,S17,2,700,2,0,0.0553497376607623,0.0520641027714068,0.104835939138517,0.0480219885363543,0.059823851530118
P1,S18,2,800,2,0,-0.00978820756267532,-0.00942490744013098,-0.0230355792313125,-0.0105588162794743,0.0113868737425547
P1,S19,2,900,2,0,0.013913131766541,0.0167939230415001,0.0118030501465809,0.0121282544189503,0.0210721222240074
P1,S20,2,1000,2,0,0.035012076721546,0.0442426034692318,-0.000232093967352787,0.0450729383045022,0.0339323757195216
P1,S21,2,100,3,0,-0.101296243201441,-0.0733296384174983,-0.116078669987638,-0.081588112329168,-0.109236481511589
P1,S22,2,200,3,0,-0.0026777172400893,0.00739332192799284,-0.004985130197283,0.0231442201935435,-0.0516522671195552
P1,S23,2,300,3,0,0.0324875080294961,0.0744512134747486,0.0512180215388514,-0.00225923469013219,0.0401396654573102
P1,S24,2,400,3,0,0.0399540072929084,0.017778059434237,-0.00777123783241335,0.0297605459211933,0.0347106102204195
P1,S25,2,500,3,0,-0.0535413400946566,-0.0379230533761364,-0.0860235047550455,-0.0844135269170906,-0.0277448588859478
P1,S26,2,600,3,0,-0.090388105855129,-0.0792147829126778,-0.00361098475997891,-0.0708549045797553,-0.106877298615515
P1,S27,2,700,3,0,0.0215343609141878,0.00231331739106543,0.0189944297901031,0.0290911731089714,-0.0114638010603722
P1,S28,2,800,3,0,-0.0404880605343395,-0.0427373730973445,-0.0683328976156797,-0.0230786721269409,-0.057319713741371
P1,S29,2,900,3,0,0.0692099918213082,0.046002523053274,0.0387027900173275,0.0892061230216208,0.0933218199896581
P1,S30,2,1000,3,0,-0.0299141946839876,-0.027153579830403,-0.0164047766788971,-0.0324445603364889,-0.0276962411528504
P1,S31,2,100,4,0,0.0296221396203109,-0.0103785550365564,-0.246024682350592,0.00224274523914912,0.0949379237134746
P1,S32,2,200,4,0,0.0872318867303668,0.13025847907471,0.0462016730520388,0.111430327870898,0.0735371021389057
P1,S33,2,300,4,0,-0.0505813372946379,-0.0705614584781696,-0.0682661626583453,-0.0166503525783008,-0.070994941806188
P1,S34,2,400,4,0,0.00948484896751242,-0.00567266114957206,0.0186666159620698,-0.0259734876353118,-0.0163684881009513
P1,S35,2,500,4,0,-0.0624495185868834,-0.0624953165183197,-0.0609203811844046,-0.00716595400863185,-0.0775366267711223
P1,S36,2,600,4,0,0.0635149856831627,0.0555177021090442,0.0538805270044734,0.0560435263256615,0.0638316484687365
P1,S37,2,700,4,0,-0.0601823354299034,-0.0391527386482362,-0.0413332150634149,-0.038770512335554,-0.0404975273794534
P1,S38,2,800,4,0,-0.0830285138928752,-0.0697031934228259,-0.0611996919367415,-0.0603177470404719,-0.105586910718928
P1,S39,2,900,4,0,-0.0200442172638655,-0.0242733735904216,0.0187994093331248,0.0134200728591929,-0.0435042196253
P1,S40,2,1000,4,0,0.00200283908462931,0.0300140878885953,0.0168559376595786,0.0149182015915077,0.0222179060620762
P1,S41,2,100,5,0,0.132528922629244,0.0999783362185452,0.13883806164542,0.111227299062981,0.06871739735816
P1,S42,2,200,5,0,0.276936529934431,0.168759436222741,0.222467255718613,0.277943767738484,0.272471542152035
P1,S43,2,300,5,0,-0.0251359528091098,-0.0463312860893808,-0.0291992561632871,-0.0590401684221367,-0.0162521883074088
P1,S44,2,400,5,0,-0.0160948567343723,-0.0162270121051765,-0.0721584695989817,-0.00349300490147138,-0.0376732351435189
P1,S45,2,500,5,0,-0.0332981050100345,-0.0386603508561973,-0.0956587877310571,-0.0820183207284359,-0.0269421583528527
P1,S46,2,600,5,0,-0.0227379235924284,-0.025573830326387,0.0380001229897593,-0.000813462033436019,-0.0176487314785016
P1,S47,2,700,5,0,0.0829599509852565,0.0772052670704255,0.116993052477055,0.0531371052594865,0.0843758558879109
P1,S48,2,800,5,0,-0.0169451192796563,0.00922791904681751,-0.017519938898257,0.00265557657525778,-0.0537244807276249
P1,S49,2,900,5,0,0.091464420362433,0.092461938307494,0.0992901333682515,0.100206861569182,0.0976820655525803
P1,S50,2,1000,5,0,-0.0380903378592585,-0.0457927592244597,-0.0544895968388455,-0.0332720275328917,-0.038859451830922
P1,S51,2,100,6,0,0.191441383634225,0.083651683633908,0.167376735190323,0.0137168409039047,0.142840470990141
P1,S52,2,200,6,0,-0.130709966826969,0.00789284707697609,-0.105911508241041,-0.20542341111178,-0.0552792084539463
P1,S53,2,300,6,0,0.0467087804208841,0.0380431246770939,0.00867461452621321,0.066320924197485,0.0172383651213245
P1,S54,2,400,6,0,-0.000475096967005728,0.0175479260928106,0.00454227882946286,0.002606130542208,-0.0599499552262773
P1,S55,2,500,6,0,-0.030902841514697,-0.0117727244821859,0.00324789201188901,-0.0165546631190834,-0.0631071717719181
P1,S56,2,600,6,0,-0.0554764634294452,-0.101685226624198,-0.0812648525368711,-0.0651246673627944,-0.0508994803784443
P1,S57,2,700,6,0,-0.000800564365164304,0.0224420550136167,-0.00241678959637314,-0.00573446054671419,-0.0199142805368195
P1,S58,2,800,6,0,-0.0245085401076792,-0.0470879763231771,-0.0602331289533354,-0.00287236184678869,-0.00201664988191601
P1,S59,2,900,6,0,0.0188259858486911,0.012758276291356,-0.0456318540295929,0.0378216380948433,-0.00206684831554908
P1,S60,2,1000,6,0,-0.00483634895550201,0.0113139711563591,-0.016226528108897,-0.0239065649201023,-0.0175231599354577
P1,S61,2,100,7,0,0.00880510312773058,0.0484142411503549,-0.0126171458135758,0.039584344448902,NA
P1,S62,2,200,7,0,-0.00655577455001003,0.0651498660519273,-0.0270050685103473,-0.00648924373498286,0.0665571957527564
P1,S63,2,300,7,0,-0.0189109420812432,-0.0564487434639855,-0.125150190945223,0.0636614127871903,0.0517374393812783
P1,S64,2,400,7,0,-0.022947409097861,-0.0863691869075703,-0.0752624620116637,0.0189928411067784,-0.157420269479989
P1,S65,2,500,7,0,-0.0249200776526254,-0.0412404352383082,0.0874600418601779,0.0209378851278239,-0.0833126507033102
P1,S66,2,600,7,0,0.0363697206684384,0.0146048633103277,0.0791798207265446,0.014570885130172,0.0064512281161452
P1,S67,2,700,7,0,-0.0202284577849992,0.00792448881248558,0.0341859400860041,-0.0631595393551772,-0.102448799005676
P1,S68,2,800,7,0,0.0109175168273333,0.0222588669874226,0.0974576017889468,0.0123788017251469,-0.0140859650789968
P1,S69,2,900,7,0,0.00580362967834799,-0.0357110364748208,-0.00788995843399908,-0.0154213863991047,-0.053231513825927
P1,S70,2,1000,7,0,-0.00658133348035088,-0.0232792696235608,0.0387116211906178,-0.0224103333214235,-0.0729439861728475
P1,S71,2,100,8,0,0.105505337850863,-0.0608214008690248,-0.00252559081174404,0.148304295542889,NA
P1,S72,2,200,8,0,-0.0667273955478448,-0.105309627188255,-0.107073684120155,-0.00887764323652976,NA
P1,S73,2,300,8,0,-0.0309904194805227,-0.0556100653928443,-0.203600176251794,-0.0058171622803594,-0.19932841177738
P1,S74,2,400,8,0,0.161985693857008,0.066320307068846,0.154985749103247,0.0545853575469887,0.119478764757701
P1,S75,2,500,8,0,0.0705508592519335,0.0513325914255348,0.00817353887856643,0.0266158687047015,0.266950772128374
P1,S76,2,600,8,0,-0.0369980093898491,0.0257201034397854,0.0350024680906967,-0.0394160016604657,0.0394067639547018
P1,S77,2,700,8,0,-0.0224325064692058,0.0250084879832983,0.015405522081936,-0.0733969897093709,-0.11809485801938
P1,S78,2,800,8,0,0.00851962818267644,-0.0254035930724776,0.0491010290370918,-0.0179974882163646,-0.0233454255501727
P1,S79,2,900,8,0,0.012051528251745,-0.0456148936399404,-0.00238825091463307,0.0908409159203515,-0.00677988327811449
P1,S80,2,1000,8,0,0.0269673225953159,0.0393368484766629,0.0743466941934475,0.0488583909658436,0.0495269241409418
P2,S1,2,100,1,0.0796604046242782,0.165372138418646,0.215267420536875,0.110916736447166,0.18345689513163,0.137474372327976
P2,S2,2,200,1,0.0796604046242782,0.0724145044047711,0.0920922451371576,0.0564513615421091,0.0781799105731038,0.0483870763572778
P2,S3,2,300,1,0.0796604046242782,-0.0201386903132056,-0.0173605648430559,-0.0250109128955708,-0.0158747490882819,-0.0217782889111531
P2,S4,2,400,1,0.0796604046242782,0.14613863144306,0.142134938174958,0.180723809417724,0.140775184959129,0.137310990874088
P2,S5,2,500,1,0.0796604046242782,0.131088068806295,0.124118430875699,-0.0375685765125595,0.12747047806545,0.123298290068128
P2,S6,2,600,1,0.0796604046242782,0.0804719070545274,0.0818696502455909,0.0783440719134414,0.0814904482186966,0.0853359426459771
P2,S7,2,700,1,0.0796604046242782,0.0826049168449538,0.074755419594149,0.0756480573048411,0.0786370631960878,0.0813519597995355
P2,S8,2,800,1,0.0796604046242782,0.0643170289910277,0.0631550358343652,0.0640799685223438,0.0750199174915771,0.0591558370001635
P2,S9,2,900,1,0.0796604046242782,0.0460897333611942,0.0434651158991009,0.0742104154428135,0.0379237175275743,0.0378561455558008
P2,S10,2,1000,1,0.0796604046242782,0.0783248621830174,0.06866860373654,0.0982647872152314,0.0907766304517091,0.0664460980571075
P2,S11,2,100,2,0.0796604046242782,0.122196427505069,0.118972065535003,0.0664843887485488,0.0913480381376428,0.148428163210827
P2,S12,2,200,2,0.0796604046242782,0.204250003529632,0.174163703076302,0.200416719754595,0.188722064393976,0.183017663051184
P2,S13,2,300,2,0.0796604046242782,0.208370412564662,0.190934355577586,0.212239631637305,0.20184670753584,0.204187684086009
