pop_condition,sample_condition,no_factors,sample_size,no_missing,cor_pop,iteration_no,cor_pooled,fmi,coverage,RB,PB,ac,psrf
P6,S15,2,500,2,0.3983020231213886,3,0.3946230880814866,0.13983618634627915,TRUE,-0.0036789350399020204,0.9236546204488669,0.009132141969373677,1.0207887207646864
P6,S15,2,500,2,0.3983020231213886,4,0.3930881630089749,0.13245638839634097,TRUE,-0.005213860112413704,1.3090217497651777,0.03256901024989264,1.056523148246637
P6,S15,2,500,2,0.3983020231213886,5,0.392749788865852,0.13003784661175533,TRUE,-0.005552234255536637,1.393975911049919,0.023593770152761574,1.070765497624018
P6,S15,2,500,2,0.3983020231213886,6,0.38842449010553715,0.07077435666846824,TRUE,-0.00987753301585148,2.4799103299661502,0.017749421285810797,1.027887153871828
P6,S15,2,500,2,0.3983020231213886,7,0.38969756436396524,0.1672664564501942,TRUE,-0.008604458757423383,2.160284974199351,0.026349638913076835,1.0202647155938067
P6,S15,2,500,2,0.3983020231213886,8,0.3841695206025368,0.14875164697513393,TRUE,-0.014132502518851842,3.548187480470001,0.016520492450644127,1.0137617881154501
P6,S15,2,500,2,0.3983020231213886,9,0.38661946490266247,0.10143189372751177,TRUE,-0.011682558218726158,2.9330903536901496,0.01624740007020874,1.0160266426739781
P6,S15,2,500,2,0.3983020231213886,10,0.3909265968382391,0.12846087639162004,TRUE,-0.007375426283149522,1.851717002427012,0.02182818338913188,1.0176386493498832
P6,S15,2,500,2,0.3983020231213886,11,0.3855736810262025,0.15415196158013858,TRUE,-0.01272834209518614,3.1956508770498973,0.022432030591307398,1.022929837640808
P6,S15,2,500,2,0.3983020231213886,12,0.39177319325845666,0.12334104858165049,TRUE,-0.006528829862931962,1.6391656290789667,0.027709492900222798,1.0189878912597083
P6,S15,2,500,2,0.3983020231213886,13,0.3885787667549411,0.23261392765552888,TRUE,-0.009723256366447552,2.441176745789273,0.02878661354997646,1.0162096683431618
P6,S15,2,500,2,0.3983020231213886,14,0.38697328502239253,0.11982932785845703,TRUE,-0.011328738098996094,2.8442582365552003,0.030117297592965532,1.016864769211149
P6,S15,2,500,2,0.3983020231213886,15,0.3909199742422209,0.19127240521659494,TRUE,-0.007382048879167713,1.8533797095270894,0.02525155470544291,1.0110013968543736
P6,S15,2,500,2,0.3983020231213886,16,0.3921993145282195,0.08957431274280427,TRUE,-0.006102708593169137,1.5321811687884004,0.025325754939698995,1.0070529272120654
P6,S15,2,500,2,0.3983020231213886,17,0.3875646267743663,0.19266163864449404,TRUE,-0.01073739634702231,2.695792570390717,0.027975380759246653,1.0067787498263217
