pop_condition,sample_condition,no_factors,sample_size,no_missing,cor_pop,iteration_no,cor_pooled,fmi,coverage,RB,PB,ac,psrf
P6,S15,2,500,2,0.3983020231213886,3,0.3928008166531911,0.14521705177665598,TRUE,-0.005501206468197517,1.3811645808590183,0.0681866565151242,1.0096184537746589
P6,S15,2,500,2,0.3983020231213886,4,0.39562593641180477,0.12029703504939769,TRUE,-0.002676086709583858,0.6718737425966526,0.03274678095424991,1.0487189831442985
P6,S15,2,500,2,0.3983020231213886,5,0.4006828025939816,0.08665598415308078,TRUE,0.0023807794725929643,0.5977322068151748,0.029752445952442537,1.0620357843958146
P6,S15,2,500,2,0.3983020231213886,6,0.39507880467743484,0.13865862699812728,TRUE,-0.0032232184439537903,0.8092397871078514,0.04897692958687367,1.0482263650072858
P6,S15,2,500,2,0.3983020231213886,7,0.3963063859180315,0.11142529787920342,TRUE,-0.0019956372033571035,0.5010361704210833,0.05694658088171204,1.052215439965626
P6,S15,2,500,2,0.3983020231213886,8,0.39065681233184124,0.06428940796160355,TRUE,-0.007645210789547385,1.9194506544641352,0.05678440830838523,1.0331173395525002
P6,S15,2,500,2,0.3983020231213886,9,0.3987699273941358,0.15611315434901304,TRUE,4.6790427274717716e-4,0.11747474167475573,0.047803358808224554,1.0272317469098327
P6,S15,2,500,2,0.3983020231213886,10,0.3988220927840018,0.16672145397771085,TRUE,5.200696626131984e-4,0.1305716849082384,0.04979388996192,1.0190214075187785
P6,S15,2,500,2,0.3983020231213886,11,0.4001966853445945,0.10571508935299695,TRUE,0.0018946622232058896,0.47568481032506893,0.04112332837756053,1.0135710436722702
P6,S15,2,500,2,0.3983020231213886,12,0.39602455366072076,0.13897845171061873,TRUE,-0.002277469460667869,0.571794600193074,0.04444969935046334,1.0102852515386433
P6,S15,2,500,2,0.3983020231213886,13,0.39174956869295297,0.09824172821096548,TRUE,-0.006552454428435661,1.6450969485632516,0.0485238961455139,1.0121929137170191
P6,S15,2,500,2,0.3983020231213886,14,0.40109963251954184,0.1699811200037922,TRUE,0.0027976093981532113,0.7023839287154706,0.039596504253462034,1.0096076310432092
P6,S15,2,500,2,0.3983020231213886,15,0.39928486963107007,0.1428821292602761,TRUE,9.828465096814454e-4,0.24675910555993033,0.039561694728534595,1.0107771992883285
P6,S15,2,500,2,0.3983020231213886,16,0.3953344641898349,0.11056755324179017,TRUE,-0.0029675589315537043,0.7450524374186509,0.0427271820875948,1.0103086113120834
P6,S15,2,500,2,0.3983020231213886,17,0.39965674335158846,0.13283178414390476,TRUE,0.0013547202301998351,0.34012386369098696,0.03952482129270435,1.0113098413833577
P6,S15,2,500,2,0.3983020231213886,18,0.40309041024096387,0.11350069434482647,TRUE,0.004788387119575244,1.202200049613082,0.041990148176252816,1.0085899448526616
P6,S15,2,500,2,0.3983020231213886,19,0.39975590153326307,0.12058023819579765,TRUE,0.001453878411874443,0.3650190878973646,0.03864857230920372,1.007402118746859
