pop_condition,sample_condition,no_factors,sample_size,no_missing,cor_pop,iteration_no,cor_pooled,fmi,coverage,RB,PB,ac,psrf
P6,S15,2,500,2,0.3983020231213886,3,0.36906825629675083,0.1388780286593864,TRUE,-0.029233766824637797,7.339597874884094,0.022462229110137157,1.0196958185400802
P6,S15,2,500,2,0.3983020231213886,4,0.37282562025097254,0.12933759149903062,TRUE,-0.02547640287041608,6.3962524394840345,0.024868820632790813,1.0643746964617118
P6,S15,2,500,2,0.3983020231213886,5,0.3760688134413951,0.06266650980189928,TRUE,-0.022233209679993537,5.581997677480445,0.040240509974660936,1.0837478820701705
P6,S15,2,500,2,0.3983020231213886,6,0.3651083811448685,0.11617264342759664,TRUE,-0.03319364197652014,8.333786937959859,0.025391128524172153,1.033259612420691
P6,S15,2,500,2,0.3983020231213886,7,0.36623378465645334,0.10943233312282624,TRUE,-0.032068238464935284,8.051236650425448,0.03991293009630304,1.0412151514548096
P6,S15,2,500,2,0.3983020231213886,8,0.370904657082304,0.10258255439630205,TRUE,-0.027397366039084603,6.8785405166608555,0.049337009835070236,1.0239416743064118
P6,S15,2,500,2,0.3983020231213886,9,0.36880069923191866,0.11402706669888811,TRUE,-0.029501323889469966,7.40677229261248,0.0548926004132458,1.0245804519155197
P6,S15,2,500,2,0.3983020231213886,10,0.37720598303304603,0.157290477697072,TRUE,-0.021096040088342594,5.296493330116291,0.054730022486478895,1.0137632753017205
P6,S15,2,500,2,0.3983020231213886,11,0.36443145042077096,0.1851364092774517,TRUE,-0.03387057270061766,8.503741064427155,0.053171793519871474,1.0155101769241208
P6,S15,2,500,2,0.3983020231213886,12,0.36536643456843754,0.1327843586386581,TRUE,-0.03293558855295109,8.268998559144517,0.053409234958365866,1.0125347420522983
P6,S15,2,500,2,0.3983020231213886,13,0.3667578219243955,0.1218617583466172,TRUE,-0.03154420119699314,7.919668835671358,0.049108845252217335,1.0134927683754658
P6,S15,2,500,2,0.3983020231213886,14,0.3707070801631454,0.1483872583643378,TRUE,-0.027594942958243218,6.928145315956188,0.048532865359961534,1.014316368993084
P6,S15,2,500,2,0.3983020231213886,15,0.3686278579183572,0.11678262133556493,TRUE,-0.0296741652030314,7.45016682829847,0.047034334460343136,1.0144084338281358
P6,S15,2,500,2,0.3983020231213886,16,0.3679727985962368,0.10930581846537037,TRUE,-0.0303292245251518,7.61462979461405,0.051384033626019475,1.0140642831109883
P6,S15,2,500,2,0.3983020231213886,17,0.366580982892747,0.12505837457644284,TRUE,-0.03172104022864164,7.964067061485693,0.04923353585233676,1.013724822354953
P6,S15,2,500,2,0.3983020231213886,18,0.3744048385910785,0.16995660941001464,TRUE,-0.023897184530310145,5.999764787292359,0.04793269431583161,1.0110679897709116
P6,S15,2,500,2,0.3983020231213886,19,0.37087330543242153,0.15799989276429952,TRUE,-0.027428717688967097,6.886411842454482,0.04151414420017369,1.0108745239236292
P6,S15,2,500,2,0.3983020231213886,20,0.3670007551933919,0.16666803533686406,TRUE,-0.0313012679279967,7.858676609949622,0.03477366630166982,1.0096837442461921
P6,S15,2,500,2,0.3983020231213886,21,0.3672955360695266,0.06984089746238145,TRUE,-0.03100648705186204,7.784667225356358,0.03549053346468347,1.0083750678784582
P6,S15,2,500,2,0.3983020231213886,22,0.36988947609248213,0.17478839741957605,TRUE,-0.0284125470289065,7.133417703039721,0.03610104721382697,1.0083524702653472
P6,S15,2,500,2,0.3983020231213886,23,0.3648012586878112,0.1283070930466092,TRUE,-0.03350076443357741,8.410894870942581,0.03743840697725953,1.0076783812800252
P6,S15,2,500,2,0.3983020231213886,24,0.3720353093526273,0.09709532511835482,TRUE,-0.02626671376876133,6.594672445526633,0.036146477436593764,1.0072568782776525
P6,S15,2,500,2,0.3983020231213886,25,0.3693141433313368,0.07264006434952558,TRUE,-0.02898787979005185,7.27786405976084,0.040470511189864174,1.008876586272807
