pop_condition,sample_condition,no_factors,sample_size,no_missing,cor_pop,iteration_no,cor_pooled,fmi,coverage,RB,PB,ac,psrf
P6,S15,2,500,2,0.3983020231213886,3,0.4142948942314202,0.06587940050780015,TRUE,0.01599287111003156,4.015262334019702,0.08941349839269294,1.0163709987644207
P6,S15,2,500,2,0.3983020231213886,4,0.411908834827682,0.1428283899109353,TRUE,0.013606811706293354,3.4162045172807147,0.10434881364535548,1.0918769682853382
P6,S15,2,500,2,0.3983020231213886,5,0.4127211850097197,0.10840174618895909,TRUE,0.014419161888331089,3.6201578328254254,0.09643238176127467,1.0801582693254765
P6,S15,2,500,2,0.3983020231213886,6,0.41320586125429637,0.07223570780640949,TRUE,0.014903838132907743,3.7418434423481624,0.07840766692702549,1.0431791791048701
P6,S15,2,500,2,0.3983020231213886,7,0.4186882369369353,0.0862851722429125,TRUE,0.020386213815546672,5.118280257726349,0.07811331509471812,1.0445110747846589
P6,S15,2,500,2,0.3983020231213886,8,0.41539069657838723,0.23103354514015045,TRUE,0.017088673456998604,4.290380782673195,0.06657074593364587,1.0351240457427544
P6,S15,2,500,2,0.3983020231213886,9,0.4085312046066223,0.11189476779393821,TRUE,0.010229181485233663,2.568197220056842,0.071470565168916,1.037054966039069
P6,S15,2,500,2,0.3983020231213886,10,0.41275628742942033,0.10382149240632185,TRUE,0.014454264308031706,3.6289708484926644,0.0595112224235183,1.0262046800379967
P6,S15,2,500,2,0.3983020231213886,11,0.40433363256259475,0.085651471256294,TRUE,0.0060316094412061205,1.5143306061912458,0.0674264090221804,1.0314179684929083
P6,S15,2,500,2,0.3983020231213886,12,0.4171107319834034,0.11337309924152048,TRUE,0.0188087088620148,4.722222778236444,0.0662095785620525,1.0217294144325442
P6,S15,2,500,2,0.3983020231213886,13,0.4132659331665251,0.11699717623270973,TRUE,0.014963910045136475,3.756925442624728,0.05958248541828209,1.0193406207561044
P6,S15,2,500,2,0.3983020231213886,14,0.4170074511746466,0.08702731585999778,TRUE,0.018705428053257978,4.6962925035299685,0.05720675598945667,1.0171060401742578
P6,S15,2,500,2,0.3983020231213886,15,0.4143110064395723,0.1433114674980056,TRUE,0.016008983318183678,4.019307557798846,0.05806647969557332,1.0194002088549872
P6,S15,2,500,2,0.3983020231213886,16,0.40660655509160726,0.11269057083897717,TRUE,0.008304531970218632,2.084983627534249,0.05569208155907372,1.0164612663162629
P6,S15,2,500,2,0.3983020231213886,17,0.4141945252892455,0.04471395145429032,TRUE,0.01589250216785687,3.990063129308632,0.051592439829220016,1.01852157421254
P6,S15,2,500,2,0.3983020231213886,18,0.4100848880395438,0.0660670970417999,TRUE,0.011782864918155167,2.9582739313789923,0.05022213786852645,1.0150985505214112
P6,S15,2,500,2,0.3983020231213886,19,0.41122062116765973,0.094600168378396493,TRUE,0.012918598046271101,3.2434176319345385,0.04620172363705379,1.015512927132866
P6,S15,2,500,2,0.3983020231213886,20,0.4191905763960541,0.11313078527035124,TRUE,0.02088855327466549,5.244400495625748,0.04452108603207622,1.0124488585435156
P6,S15,2,500,2,0.3983020231213886,21,0.41088676309519573,0.16237522788389303,TRUE,0.012584739973807102,3.1595973013603578,0.043060925591141504,1.012356724522554
P6,S15,2,500,2,0.3983020231213886,22,0.4139375117312937,0.09221211852245809,TRUE,0.015635488609905046,3.925535825144401,0.0419855467214412,1.0113850974195968
P6,S15,2,500,2,0.3983020231213886,23,0.40888572526272976,0.07991684385813391,TRUE,0.010583702141341134,2.6572052178895382,0.04532885041458108,1.0104001496327728
P6,S15,2,500,2,0.3983020231213886,24,0.4117940298561188,0.14461118361535985,TRUE,0.013492006734730166,3.3873809198850773,0.045728771642800634,1.0114139835992344
P6,S15,2,500,2,0.3983020231213886,25,0.41154821631573163,0.14878394248622406,TRUE,0.013246193194343003,3.3256655566386675,0.04576571162328948,1.0096554263753126
P6,S15,2,500,2,0.3983020231213886,26,0.4116310345344415,0.10308862956974545,TRUE,0.013329011413052871,3.346458375630859,0.048510490327424216,1.0105190071436427
P6,S15,2,500,2,0.3983020231213886,27,0.414081864336722,0.09470357458053581,TRUE,0.01577984121533338,3.961777821681873,0.050624185224383764,1.0108272707896173
P6,S15,2,500,2,0.3983020231213886,28,0.41648089105133734,0.1144206686945037,TRUE,0.018178867929948717,4.564091286176678,0.048429082053906156,1.0107782958971905
P6,S15,2,500,2,0.3983020231213886,29,0.4043589816965477,0.13879800849231694,TRUE,0.006056958575159088,1.5206949057632926,0.04799654191878981,1.010356386940877
P6,S15,2,500,2,0.3983020231213886,30,0.40525390612256806,0.09510404493501304,TRUE,0.0069518830011794375,1.7453797865999654,0.04672033247515918,1.0103553332666064
P6,S15,2,500,2,0.3983020231213886,31,0.41088087117757915,0.131161637471022,TRUE,0.012578848056190528,3.1581180425882325,0.04809993479284239,1.0098788118562978
P6,S15,2,500,2,0.3983020231213886,32,0.41950135565948615,0.15180939653607003,TRUE,0.021199332538097526,5.3224265274787985,0.04770383310708905,1.009266487311036
P6,S15,2,500,2,0.3983020231213886,33,0.4132573729874243,0.09936755797284173,TRUE,0.014955349866035694,3.75477627475616,0.04862127881602285,1.0092477703156992
P6,S15,2,500,2,0.3983020231213886,34,0.40940492368599457,0.1620619586655589,TRUE,0.011102900564605944,2.787558164428948,0.051094194404046195,1.0084046624557985
P6,S15,2,500,2,0.3983020231213886,35,0.42085979321245115,0.1473534404822005,TRUE,0.022557770091062523,5.663483683633638,0.050310563338600005,1.008072870454397
P6,S15,2,500,2,0.3983020231213886,36,0.4116147362007679,0.11227928632241628,TRUE,0.013312713079379257,3.3423664221062728,0.0514154268603656,1.0071595949339203
P6,S15,2,500,2,0.3983020231213886,37,0.41177459608213285,0.07935528946410801,TRUE,0.013472572960744222,3.3825017646566784,0.051659825006635435,1.0074792237564816
P6,S15,2,500,2,0.3983020231213886,38,0.40985608888808855,0.1558289746841596,TRUE,0.011554065766699928,2.900830298614539,0.05145967391698424,1.0071611783103542
