pop_condition,sample_condition,no_factors,sample_size,no_missing,cor_pop,iteration_no,cor_pooled,fmi,coverage,RB,PB,ac,psrf
P6,S15,2,500,2,0.3983020231213886,3,0.37607142996350956,0.08022080300358425,TRUE,-0.022230593157879064,5.5813407583681665,0.04891768370126966,1.0230184745567181
P6,S15,2,500,2,0.3983020231213886,4,0.37772463544885865,0.13314099888325046,TRUE,-0.02057738767252998,5.166277467352634,0.07949737954593511,1.0861637032198632
P6,S15,2,500,2,0.3983020231213886,5,0.380276829941173,0.12117983058488885,TRUE,-0.018025193180215615,4.525508818397882,0.09899953979500904,1.0805226062026738
P6,S15,2,500,2,0.3983020231213886,6,0.3764268909714309,0.10835398550873819,TRUE,-0.021875132149957732,5.492096670392998,0.08662904523861345,1.0413302434543128
P6,S15,2,500,2,0.3983020231213886,7,0.38218096411914704,0.1868770231591892,TRUE,-0.01612105900224159,4.047445924553703,0.08331515726637607,1.0333478538027858
P6,S15,2,500,2,0.3983020231213886,8,0.3745303111581844,0.10630989465825433,TRUE,-0.023771711963204212,5.96826292191828,0.08055362776415029,1.0271215018616378
P6,S15,2,500,2,0.3983020231213886,9,0.3811467524457335,0.1572070910790441,TRUE,-0.017155270675655143,4.3071010639649225,0.07072386866130363,1.0225252630682422
P6,S15,2,500,2,0.3983020231213886,10,0.37822747887335156,0.14156263664113272,TRUE,-0.020074544248037063,5.040030701003755,0.070491047972301,1.0224496855769307
P6,S15,2,500,2,0.3983020231213886,11,0.37369553511728687,0.09016142556209089,TRUE,-0.024606488004101756,6.177846602753146,0.06929878097033125,1.0240862848998593
P6,S15,2,500,2,0.3983020231213886,12,0.3765376369806432,0.14230063965057901,TRUE,-0.02176438614074544,5.464292139463327,0.06654075398887338,1.0177790334990318
P6,S15,2,500,2,0.3983020231213886,13,0.37422662627268555,0.08258609747182953,TRUE,-0.02407539684870308,6.044507798386385,0.055002888149163646,1.0175426805580154
P6,S15,2,500,2,0.3983020231213886,14,0.3711016034138524,0.13438728749693324,TRUE,-0.027200419707536228,6.829094036322905,0.057706754090200985,1.012127683685373
P6,S15,2,500,2,0.3983020231213886,15,0.37805778825904973,0.12148251037217807,TRUE,-0.020244234862338895,5.082634203986746,0.0544448742873832,1.012490774940428
P6,S15,2,500,2,0.3983020231213886,16,0.37232300402647756,0.16678828319490657,TRUE,-0.02597901909491107,6.522442163692843,0.057504197805899306,1.01078742881802
P6,S15,2,500,2,0.3983020231213886,17,0.3819336609281089,0.1259720924493169,TRUE,-0.01636836219327975,4.109535288072399,0.05460741104617501,1.0120638936499013
P6,S15,2,500,2,0.3983020231213886,18,0.37867680553698935,0.12686082389999323,TRUE,-0.01962521758439928,4.927220160872292,0.05607858522405972,1.009572463948994
P6,S15,2,500,2,0.3983020231213886,19,0.3769307869996758,0.1137040845567148,TRUE,-0.021371236121712822,5.365585631283527,0.05580966691619789,1.0090718505333292
P6,S15,2,500,2,0.3983020231213886,20,0.37596610572471323,0.15158629425272507,TRUE,-0.022335917396675398,5.607784068389777,0.04846596382867606,1.0081848482668903
P6,S15,2,500,2,0.3983020231213886,21,0.3807665911971889,0.0802686231492323,TRUE,-0.017535431924199707,4.402546536615386,0.046982005312486176,1.00944815834751
P6,S15,2,500,2,0.3983020231213886,22,0.3723240728780803,0.06725802080752018,TRUE,-0.025977950243308345,6.522173811653266,0.04524517619672579,1.010435040265374
P6,S15,2,500,2,0.3983020231213886,23,0.3751554619366531,0.1391280748099614,TRUE,-0.023146561184735515,5.8113089668342575,0.0441225389809969,1.0100170376153448
P6,S15,2,500,2,0.3983020231213886,24,0.3767914311618607,0.14416412965194697,TRUE,-0.021510591959527925,5.400573110564453,0.04305603305282793,1.0090147954905724
P6,S15,2,500,2,0.3983020231213886,25,0.37076990936416326,0.08887817683923918,TRUE,-0.027532113757225363,6.912371054875242,0.039927410179667604,1.0082991788635083
P6,S15,2,500,2,0.3983020231213886,26,0.3740124767166057,0.10529177920822841,TRUE,-0.024289546404782925,6.098273419359538,0.03975590735707289,1.0072108788685983
P6,S15,2,500,2,0.3983020231213886,27,0.3823563866441407,0.09477350349781802,TRUE,-0.01594563647724795,4.0034033350587,0.03883130514922373,1.0074012531400358
P6,S15,2,500,2,0.3983020231213886,28,0.3743050299939325,0.09686638021760495,TRUE,-0.023996993127456123,6.0248233085531355,0.037488762702560345,1.0063028618534813
P6,S15,2,500,2,0.3983020231213886,29,0.37283710850611884,0.18748592929708507,TRUE,-0.025464914615269785,6.393368131978823,0.038807481229550175,1.005771199285207
