pop_condition,sample_condition,no_factors,sample_size,no_missing,cor_pop,iteration_no,cor_pooled,fmi,coverage,RB,PB,ac,psrf
P6,S15,2,500,2,0.3983020231213886,3,0.41083744301080516,0.14830544170379556,TRUE,0.012535419889416533,3.147214716907469,0.016215874991594777,1.028741327969494
P6,S15,2,500,2,0.3983020231213886,4,0.4120334790872223,0.14824106716894586,TRUE,0.013731455965833694,3.4474984229866243,0.027300314995879763,1.0698581101227473
P6,S15,2,500,2,0.3983020231213886,5,0.412268008460792,0.07481269132619556,TRUE,0.013965985339403353,3.506380718319125,0.051176080710105924,1.1033057383011633
P6,S15,2,500,2,0.3983020231213886,6,0.41117071762519664,0.09818027181938971,TRUE,0.01286869450380801,3.230888561137456,0.05249987291479073,1.0314656069599804
P6,S15,2,500,2,0.3983020231213886,7,0.41174423944196614,0.2020982939687669,TRUE,0.013442216320577516,3.3748802517331913,0.0428236488911412,1.0334291509778033
P6,S15,2,500,2,0.3983020231213886,8,0.408549554171293,0.150383935513867,TRUE,0.01024753104990439,2.57280416744991,0.03761515119877015,1.022842570600413
P6,S15,2,500,2,0.3983020231213886,9,0.40563605696720584,0.1586447654962762,TRUE,0.007334033845817212,1.841324778704941,0.037102514676295065,1.019252489564428
P6,S15,2,500,2,0.3983020231213886,10,0.41228729354553617,0.17210329015367903,TRUE,0.013985270424147545,3.511222542770093,0.02571558896732891,1.013109412440548
P6,S15,2,500,2,0.3983020231213886,11,0.4067872133298426,0.10289436771457974,TRUE,0.008485190208453952,2.1303407253515156,0.01459491770372914,1.0183440635833236
P6,S15,2,500,2,0.3983020231213886,12,0.40952322220208554,0.08896229231556733,TRUE,0.011221199080696909,2.817258871235278,0.01543113249837068,1.0159155104931996
P6,S15,2,500,2,0.3983020231213886,13,0.40888117946201485,0.1302694807164301,TRUE,0.010579156340626228,2.6560639229798912,0.015054064869179347,1.0138599371584516
P6,S15,2,500,2,0.3983020231213886,14,0.41208927999884004,0.10759359087915825,TRUE,0.013787256877451415,3.461508121250375,0.016871887165556546,1.0084245479375271
P6,S15,2,500,2,0.3983020231213886,15,0.4173396533256136,0.11702909774686007,TRUE,0.019037630204224998,4.779697088915611,0.017497434096637694,1.009295338887545
P6,S15,2,500,2,0.3983020231213886,16,0.4125373758784688,0.13110630317958763,TRUE,0.014235352757080155,3.5740096536596586,0.018127025522789587,1.0102442604648216
P6,S15,2,500,2,0.3983020231213886,17,0.4099515343057156,0.12496459062796915,TRUE,0.011649511184327,2.9247933748949686,0.02030460772013812,1.0125108123792352
P6,S15,2,500,2,0.3983020231213886,18,0.4077752174587074,0.20142724166122594,TRUE,0.009473194337318747,2.3783947324896326,0.01579081290097664,1.0106200044458113
P6,S15,2,500,2,0.3983020231213886,19,0.40566407371369917,0.23209248102157723,TRUE,0.007362050592310543,1.8483588244458515,0.02167629616331433,1.0122740885370014
P6,S15,2,500,2,0.3983020231213886,20,0.4136131184472656,0.13835047678399542,TRUE,0.015311095325876989,3.8440917788686946,0.020124152468785392,1.010152580116814
P6,S15,2,500,2,0.3983020231213886,21,0.4129123927830498,0.12655051431732867,TRUE,0.014610369661661182,3.6681635576850806,0.022348718620772406,1.011108799803356
P6,S15,2,500,2,0.3983020231213886,22,0.40979980585238546,0.12003927195930825,TRUE,0.01149778273099683,2.886699555501054,0.024364118086210657,1.0089025697302776
P6,S15,2,500,2,0.3983020231213886,23,0.40905848161723607,0.2484834599845532,TRUE,0.010756458495847443,2.7005784232658163,0.025462936329895224,1.0062279953527355
P6,S15,2,500,2,0.3983020231213886,24,0.4088331955810278,0.16220461438864978,TRUE,0.010531172459639193,2.6440168134495408,0.02771790499958758,1.0054591126039039
