pop_condition,sample_condition,no_factors,sample_size,no_missing,cor_pop,iteration_no,cor_pooled,fmi,coverage,RB,PB,ac,psrf
P6,S15,2,500,2,0.3983020231213886,3,0.3803910860274122,0.0760770779495122,TRUE,-0.017910937093976453,4.496823027313075,0.08460234387071323,1.0196009374465982
P6,S15,2,500,2,0.3983020231213886,4,0.3828068933458132,0.07952809667539848,TRUE,-0.015495129775575434,3.890296527781647,0.051856344387443326,1.0811984371100016
P6,S15,2,500,2,0.3983020231213886,5,0.3756692020503334,0.1821600778796406,TRUE,-0.022632821071055242,5.682326414937025,0.06146922641148531,1.0727594457402159
P6,S15,2,500,2,0.3983020231213886,6,0.3807650169989459,0.11034255747158177,TRUE,-0.017537006122442744,4.402941763893093,0.0481758961229423,1.0230068339387073
P6,S15,2,500,2,0.3983020231213886,7,0.3810246581875415,0.11068332886856684,TRUE,-0.017277364933847128,4.337754751645233,0.051996311515205375,1.0255716310190948
P6,S15,2,500,2,0.3983020231213886,8,0.3835697548620918,0.07015398224904554,TRUE,-0.014732268259296799,3.6987681216991746,0.04089272381585049,1.0167175716965795
P6,S15,2,500,2,0.3983020231213886,9,0.3801864227612503,0.05640002483882409,TRUE,-0.018115600360138318,4.548206965701832,0.03140214624060786,1.028487183981221
P6,S15,2,500,2,0.3983020231213886,10,0.3795669987576623,0.10650219824900647,TRUE,-0.018735024363726316,4.70372312370016,0.04105963461741095,1.0196040279432173
P6,S15,2,500,2,0.3983020231213886,11,0.3774207420470649,0.10461792789839863,TRUE,-0.020881281074323743,5.242574695122714,0.04126409597544586,1.0189577517729544
P6,S15,2,500,2,0.3983020231213886,12,0.38066772787936426,0.15396337935035437,TRUE,-0.017634295242024367,4.427367730605287,0.033713378230272754,1.009586707197928
P6,S15,2,500,2,0.3983020231213886,13,0.3832965638315176,0.12792990744136298,TRUE,-0.015005459289871015,3.7673570353163566,0.022042199271633447,1.0107538400604092
P6,S15,2,500,2,0.3983020231213886,14,0.3829846301805919,0.09216249966565536,TRUE,-0.015317392940796704,3.845672894342415,0.026849615210094564,1.008890630970497
P6,S15,2,500,2,0.3983020231213886,15,0.386991834059602,0.1332842715097625,TRUE,-0.011310189061786602,2.8396012084376605,0.02285641649672177,1.0110389761193896
P6,S15,2,500,2,0.3983020231213886,16,0.37682349996979186,0.13382524685933322,TRUE,-0.021478523151596762,5.392521730940556,0.020169482556669695,1.0072857663307626
P6,S15,2,500,2,0.3983020231213886,17,0.37627741530964337,0.10345210436152036,TRUE,-0.022024607811745256,5.529624890966954,0.025311861815513342,1.0068275747541935
P6,S15,2,500,2,0.3983020231213886,18,0.38595594628425495,0.10319336407561736,TRUE,-0.01234607683713368,3.0996771596540507,0.028906648821783912,1.0051605436070812
P6,S15,2,500,2,0.3983020231213886,19,0.3766418588396983,0.13867172088973453,TRUE,-0.02166016428169032,5.438125599248853,0.0286396988725304,1.004695684679494
P6,S15,2,500,2,0.3983020231213886,20,0.3753674813641919,0.10224232373571306,TRUE,-0.022934541757196725,5.75807814820139,0.026449920290473206,1.0058167412265127
P6,S15,2,500,2,0.3983020231213886,21,0.3848102809541297,0.06122629057080603,TRUE,-0.013491742167258902,3.387314496051929,0.02576527092255681,1.0048319075268377
P6,S15,2,500,2,0.3983020231213886,22,0.37672145146689145,0.052732164223521054,TRUE,-0.02158057165449717,5.418142615841086,0.021409015867349536,1.0045746979389256
