pop_condition,sample_condition,no_factors,sample_size,no_missing,cor_pop,iteration_no,cor_pooled,fmi,coverage,RB,PB,ac,psrf
P6,S15,2,500,2,0.3983020231213886,3,0.37950192561998936,0.12786933199700942,TRUE,-0.01880009750139927,4.720060760441997,0.074692517550987,1.0174732351178808
P6,S15,2,500,2,0.3983020231213886,4,0.3820816422750225,0.06730491618871132,TRUE,-0.016220380846366123,4.0723822387973945,0.058007246000823263,1.0627189714695382
P6,S15,2,500,2,0.3983020231213886,5,0.37346330900066416,0.15396308131913028,TRUE,-0.02483871412072447,6.236150629130622,0.04372337268160474,1.063125583562225
P6,S15,2,500,2,0.3983020231213886,6,0.38225650164984226,0.09939533498735517,TRUE,-0.016045521471546365,4.028481037028588,0.03822699346346771,1.0306098250274869
P6,S15,2,500,2,0.3983020231213886,7,0.38019911735101736,0.10042274465822597,TRUE,-0.01810290577037127,4.545019788878686,0.04066441026544658,1.019649335806269
P6,S15,2,500,2,0.3983020231213886,8,0.3777454501952653,0.0769219219537175,TRUE,-0.02055657292612334,5.161051597234396,0.03384293948119458,1.01825708072349
P6,S15,2,500,2,0.3983020231213886,9,0.3811613759787431,0.1721500017826512,TRUE,-0.017140647142645515,4.303429595541282,0.040232459762899436,1.0184485594025758
P6,S15,2,500,2,0.3983020231213886,10,0.38215114939952943,0.0825663095608672,TRUE,-0.016150873721859194,4.054931379782866,0.04065187693500271,1.0184588461611004
P6,S15,2,500,2,0.3983020231213886,11,0.37990030815016274,0.09070088546880299,TRUE,-0.01840171497122589,4.6200405478778315,0.04113981598652566,1.0237506396626406
P6,S15,2,500,2,0.3983020231213886,12,0.38103986938579837,0.15212155860934234,TRUE,-0.017262153735590258,4.3339357405998795,0.041291708577793525,1.0173642410781967
P6,S15,2,500,2,0.3983020231213886,13,0.3816167693434339,0.13682650084260772,TRUE,-0.01668525377795471,4.18909591450145,0.04241358006178382,1.0139341679685518
P6,S15,2,500,2,0.3983020231213886,14,0.37870088821301723,0.06648202862006179,TRUE,-0.019601134908371398,4.921173825521255,0.0319759790808931,1.0108225673091167
P6,S15,2,500,2,0.3983020231213886,15,0.38337079817815123,0.061823030802477495,TRUE,-0.014931224943237398,3.7487193326876165,0.03360223635359512,1.0147915966237697
P6,S15,2,500,2,0.3983020231213886,16,0.38105025095498735,0.1189521472721757,TRUE,-0.01725177216640128,4.331329284045223,0.03270390450766973,1.0133453777638277
P6,S15,2,500,2,0.3983020231213886,17,0.3850025092350562,0.10001741849978552,TRUE,-0.013299513886332437,3.339052556677375,0.03783081373809332,1.0150760605767957
P6,S15,2,500,2,0.3983020231213886,18,0.37553889034777016,0.08030638392389727,TRUE,-0.022763132773618466,5.715043221530676,0.04194137912382847,1.0145637373648948
P6,S15,2,500,2,0.3983020231213886,19,0.3792645112292106,0.10628422348853304,TRUE,-0.019037511892178005,4.779667384811659,0.0468850668988024,1.0141999973931664
P6,S15,2,500,2,0.3983020231213886,20,0.37955651000253776,0.14859154017208148,TRUE,-0.018745513118850865,4.706356490973153,0.05281715319024275,1.0118970747477922
P6,S15,2,500,2,0.3983020231213886,21,0.38037512805956486,0.12425286511751267,TRUE,-0.017926895061823767,4.500829526632927,0.05107227155548068,1.013303976344316
P6,S15,2,500,2,0.3983020231213886,22,0.3794360612218968,0.10367278342670176,TRUE,-0.0188659618994918,4.736597055582143,0.050490775751330735,1.0116454286016612
P6,S15,2,500,2,0.3983020231213886,23,0.3839009040947285,0.15635585515060257,TRUE,-0.014401119026660136,3.6156278880539796,0.049696595067972145,1.0112536423642935
P6,S15,2,500,2,0.3983020231213886,24,0.3835273754263573,0.16355118237249214,TRUE,-0.01477464769503134,3.7094081469248628,0.04904681851087589,1.0097262888038778
P6,S15,2,500,2,0.3983020231213886,25,0.3818202505007765,0.125188242095612,TRUE,-0.016481772620612123,4.1380087631613796,0.046380492223886384,1.0080255525970307
P6,S15,2,500,2,0.3983020231213886,26,0.3786602149815896,0.15237979643094243,TRUE,-0.019641808139799044,4.9313854812665365,0.04779389035200127,1.0057662378564873
P6,S15,2,500,2,0.3983020231213886,27,0.3855136900294013,0.12525575207491496,TRUE,-0.012788333091987347,3.2107125622331845,0.049182269114826524,1.007211440962776
