pop_condition,sample_condition,no_factors,sample_size,no_missing,cor_pop,iteration_no,cor_pooled,fmi,coverage,RB,PB,ac,psrf
P6,S15,2,500,2,0.3983020231213886,3,0.37019964561382823,0.14177244973734582,TRUE,-0.028102377507560394,7.0555447565466585,0.11451964759143404,1.0300467959882997
P6,S15,2,500,2,0.3983020231213886,4,0.37240872529980823,0.11375293225117955,TRUE,-0.025893297821580397,6.500920487087011,0.08434928914611423,1.1085555921233614
P6,S15,2,500,2,0.3983020231213886,5,0.3790317076010425,0.07364536381754566,TRUE,-0.019270315520346137,4.838116404563984,0.07952268486627467,1.1326771926889607
P6,S15,2,500,2,0.3983020231213886,6,0.37371668176479084,0.14740169280234855,TRUE,-0.02458534135659779,6.172537403633783,0.07623882487768993,1.0522537101588771
P6,S15,2,500,2,0.3983020231213886,7,0.3811273256591416,0.10731678740832785,TRUE,-0.017174697462247035,4.311978464897926,0.059246521003891855,1.0428361877094716
P6,S15,2,500,2,0.3983020231213886,8,0.37278698744159605,0.09755147437697849,TRUE,-0.025515035679792575,6.405951815117062,0.06176970634193477,1.0296538818772285
P6,S15,2,500,2,0.3983020231213886,9,0.37378645920607495,0.08767061422752545,TRUE,-0.024515563915313676,6.155018677332247,0.06082660889460772,1.035788880189352
P6,S15,2,500,2,0.3983020231213886,10,0.3756356707575911,0.1292313049736399,TRUE,-0.02266635236379755,5.690744974420989,0.0643349680838224,1.0303314347121226
P6,S15,2,500,2,0.3983020231213886,11,0.37456066276281136,0.10837335827447366,TRUE,-0.023741360358577268,5.960642673246409,0.05761125193095233,1.0309343709429344
P6,S15,2,500,2,0.3983020231213886,12,0.37629039832361416,0.13947615659700813,TRUE,-0.022011624797774465,5.526365300701997,0.0431888131602543,1.0235278684476103
P6,S15,2,500,2,0.3983020231213886,13,0.3709037289069176,0.0999589958070498,TRUE,-0.027398294214471042,6.878773549719328,0.04271860722356805,1.0181071368894132
P6,S15,2,500,2,0.3983020231213886,14,0.37261206414707054,0.16065687831109407,TRUE,-0.025689958974318083,6.449869064935348,0.047082478150381614,1.0168736256164053
P6,S15,2,500,2,0.3983020231213886,15,0.37335920563769376,0.16780361701149496,TRUE,-0.024942817483694868,6.2622874190355695,0.040219987188882325,1.013226070223032
P6,S15,2,500,2,0.3983020231213886,16,0.3693044186869619,0.07925359856478267,TRUE,-0.028997604434426727,7.280305584988018,0.034803672272397126,1.0117048764752221
P6,S15,2,500,2,0.3983020231213886,17,0.37029956047307955,0.18448527169990328,TRUE,-0.02800246264830908,7.030459556509684,0.0374136377197042,1.0130004401697503
P6,S15,2,500,2,0.3983020231213886,18,0.37406241478345653,0.17835253488303038,TRUE,-0.024239608337932095,6.0857356806708225,0.041776007330093005,1.0094623300447996
P6,S15,2,500,2,0.3983020231213886,19,0.37861647751608085,0.1388358603871046,TRUE,-0.019685545605307775,4.942366461269092,0.04151889117264681,1.010437735216833
P6,S15,2,500,2,0.3983020231213886,20,0.3782929990049559,0.13829284673632997,TRUE,-0.02000902411643274,5.023580839390987,0.04145607172150635,1.0089911976240404
P6,S15,2,500,2,0.3983020231213886,21,0.3791052818151715,0.15351371214960371,TRUE,-0.019196741306217124,4.819644438603975,0.036068220445252874,1.0088452237298928
P6,S15,2,500,2,0.3983020231213886,22,0.37677487563284673,0.144818449904526,TRUE,-0.021527147488541898,5.404729637032542,0.038750486423257374,1.0100759052591537
